time,node,src,dst,hopcount,interface
1.513896,2,10.1.1.10,10.1.1.11,2,1
1.513897,11,10.1.1.10,10.1.1.11,2,1
1.513897,16,10.1.1.10,10.1.1.11,2,1
1.592263,0,10.1.1.1,10.1.1.20,1,1
1.592263,6,10.1.1.1,10.1.1.20,1,1
1.592263,10,10.1.1.1,10.1.1.20,1,1
1.592263,1,10.1.1.1,10.1.1.20,1,1
1.592263,11,10.1.1.1,10.1.1.20,1,1
1.592263,7,10.1.1.1,10.1.1.20,1,1
1.592263,15,10.1.1.1,10.1.1.20,1,1
1.592263,2,10.1.1.1,10.1.1.20,1,1
1.592263,12,10.1.1.1,10.1.1.20,1,1
1.592263,16,10.1.1.1,10.1.1.20,1,1
1.592264,17,10.1.1.1,10.1.1.20,1,1
1.592264,8,10.1.1.1,10.1.1.20,1,1
1.592264,3,10.1.1.1,10.1.1.20,1,1
1.592264,13,10.1.1.1,10.1.1.20,1,1
1.592264,18,10.1.1.1,10.1.1.20,1,1
7.751000,1,10.1.1.2,10.1.1.19,0,1
7.753779,0,10.1.1.2,10.1.1.19,0,1
7.753779,2,10.1.1.2,10.1.1.19,0,1
7.753779,2,10.1.1.2,10.1.1.19,1,1
7.753779,6,10.1.1.2,10.1.1.19,0,1
7.753779,5,10.1.1.2,10.1.1.19,0,1
7.753779,3,10.1.1.2,10.1.1.19,0,1
7.753779,7,10.1.1.2,10.1.1.19,0,1
7.753779,11,10.1.1.2,10.1.1.19,0,1
7.753779,8,10.1.1.2,10.1.1.19,0,1
7.753780,10,10.1.1.2,10.1.1.19,0,1
7.753780,4,10.1.1.2,10.1.1.19,0,1
7.753780,12,10.1.1.2,10.1.1.19,0,1
7.753780,13,10.1.1.2,10.1.1.19,0,1
7.753780,17,10.1.1.2,10.1.1.19,0,1
7.753780,9,10.1.1.2,10.1.1.19,0,1
7.753780,16,10.1.1.2,10.1.1.19,0,1
7.753780,15,10.1.1.2,10.1.1.19,0,1
7.753780,14,10.1.1.2,10.1.1.19,0,1
7.754779,6,10.1.1.2,10.1.1.19,1,1
7.754779,3,10.1.1.2,10.1.1.19,1,1
7.754779,11,10.1.1.2,10.1.1.19,1,1
7.754780,10,10.1.1.2,10.1.1.19,1,1
7.755779,0,10.1.1.2,10.1.1.19,1,1
7.756381,2,10.1.1.2,10.1.1.19,1,1
7.756381,8,10.1.1.2,10.1.1.19,1,1
7.756381,4,10.1.1.2,10.1.1.19,1,1
7.756381,7,10.1.1.2,10.1.1.19,1,1
7.756382,1,10.1.1.2,10.1.1.19,1,1
7.756382,6,10.1.1.2,10.1.1.19,1,1
7.756382,9,10.1.1.2,10.1.1.19,1,1
7.756382,12,10.1.1.2,10.1.1.19,1,1
7.756382,11,10.1.1.2,10.1.1.19,1,1
7.756382,13,10.1.1.2,10.1.1.19,1,1
7.756382,0,10.1.1.2,10.1.1.19,1,1
7.756382,14,10.1.1.2,10.1.1.19,1,1
7.756382,5,10.1.1.2,10.1.1.19,1,1
7.756382,17,10.1.1.2,10.1.1.19,1,1
7.756382,10,10.1.1.2,10.1.1.19,1,1
7.756382,16,10.1.1.2,10.1.1.19,1,1
7.756382,18,10.1.1.2,10.1.1.19,1,1
7.756382,19,10.1.1.2,10.1.1.19,1,1
7.756779,5,10.1.1.2,10.1.1.19,1,1
7.758779,8,10.1.1.2,10.1.1.19,1,1
7.759779,7,10.1.1.2,10.1.1.19,1,1
7.760004,5,10.1.1.2,10.1.1.19,1,1
7.760004,11,10.1.1.2,10.1.1.19,1,1
7.760004,15,10.1.1.2,10.1.1.19,1,1
7.760004,6,10.1.1.2,10.1.1.19,1,1
7.760005,16,10.1.1.2,10.1.1.19,1,1
7.760005,17,10.1.1.2,10.1.1.19,1,1
7.760005,0,10.1.1.2,10.1.1.19,1,1
7.760005,1,10.1.1.2,10.1.1.19,1,1
7.760005,12,10.1.1.2,10.1.1.19,1,1
7.760005,13,10.1.1.2,10.1.1.19,1,1
7.760005,7,10.1.1.2,10.1.1.19,1,1
7.760005,2,10.1.1.2,10.1.1.19,1,1
7.760005,8,10.1.1.2,10.1.1.19,1,1
7.760005,3,10.1.1.2,10.1.1.19,1,1
7.760005,9,10.1.1.2,10.1.1.19,1,1
7.760005,4,10.1.1.2,10.1.1.19,1,1
7.760780,15,10.1.1.2,10.1.1.19,1,1
7.761780,16,10.1.1.2,10.1.1.19,1,1
7.762350,8,10.1.1.2,10.1.1.19,1,1
7.762350,2,10.1.1.2,10.1.1.19,1,1
7.762350,12,10.1.1.2,10.1.1.19,1,1
7.762350,13,10.1.1.2,10.1.1.19,1,1
7.762350,3,10.1.1.2,10.1.1.19,1,1
7.762350,6,10.1.1.2,10.1.1.19,1,1
7.762350,9,10.1.1.2,10.1.1.19,1,1
7.762350,11,10.1.1.2,10.1.1.19,1,1
7.762350,4,10.1.1.2,10.1.1.19,1,1
7.762350,17,10.1.1.2,10.1.1.19,1,1
7.762350,14,10.1.1.2,10.1.1.19,1,1
7.762350,1,10.1.1.2,10.1.1.19,1,1
7.762350,10,10.1.1.2,10.1.1.19,1,1
7.762350,5,10.1.1.2,10.1.1.19,1,1
7.762350,16,10.1.1.2,10.1.1.19,1,1
7.762350,0,10.1.1.2,10.1.1.19,1,1
7.762350,18,10.1.1.2,10.1.1.19,1,1
7.762350,19,10.1.1.2,10.1.1.19,1,1
7.762350,15,10.1.1.2,10.1.1.19,1,1
7.762780,12,10.1.1.2,10.1.1.19,1,1
7.763517,0,10.1.1.2,10.1.1.19,1,1
7.763517,1,10.1.1.2,10.1.1.19,1,1
7.763780,4,10.1.1.2,10.1.1.19,1,1
7.763780,9,10.1.1.2,10.1.1.19,1,1
7.767371,15,10.1.1.2,10.1.1.19,1,1
7.767371,17,10.1.1.2,10.1.1.19,1,1
7.767371,11,10.1.1.2,10.1.1.19,1,1
7.767371,10,10.1.1.2,10.1.1.19,1,1
7.767371,18,10.1.1.2,10.1.1.19,1,1
7.768182,3,10.1.1.2,10.1.1.19,1,1
7.768182,8,10.1.1.2,10.1.1.19,1,1
7.768182,9,10.1.1.2,10.1.1.19,1,1
7.768182,2,10.1.1.2,10.1.1.19,1,1
7.772946,3,10.1.1.2,10.1.1.19,1,1
7.772946,8,10.1.1.2,10.1.1.19,1,1
7.772946,7,10.1.1.2,10.1.1.19,1,1
7.772946,1,10.1.1.2,10.1.1.19,1,1
7.772946,6,10.1.1.2,10.1.1.19,1,1
7.772946,4,10.1.1.2,10.1.1.19,1,1
7.772946,11,10.1.1.2,10.1.1.19,1,1
7.772946,0,10.1.1.2,10.1.1.19,1,1
7.772946,12,10.1.1.2,10.1.1.19,1,1
7.772946,9,10.1.1.2,10.1.1.19,1,1
7.772947,13,10.1.1.2,10.1.1.19,1,1
7.772947,5,10.1.1.2,10.1.1.19,1,1
7.772947,17,10.1.1.2,10.1.1.19,1,1
7.772947,10,10.1.1.2,10.1.1.19,1,1
7.772947,14,10.1.1.2,10.1.1.19,1,1
7.772947,16,10.1.1.2,10.1.1.19,1,1
7.772947,18,10.1.1.2,10.1.1.19,1,1
7.772947,15,10.1.1.2,10.1.1.19,1,1
7.772947,19,10.1.1.2,10.1.1.19,1,1
7.773952,7,10.1.1.2,10.1.1.19,1,1
7.773952,3,10.1.1.2,10.1.1.19,1,1
7.773952,2,10.1.1.2,10.1.1.19,1,1
7.773952,4,10.1.1.2,10.1.1.19,1,1
7.773952,9,10.1.1.2,10.1.1.19,1,1
7.773953,6,10.1.1.2,10.1.1.19,1,1
7.773953,17,10.1.1.2,10.1.1.19,1,1
7.773953,10,10.1.1.2,10.1.1.19,1,1
7.773953,16,10.1.1.2,10.1.1.19,1,1
7.773953,5,10.1.1.2,10.1.1.19,1,1
7.773953,15,10.1.1.2,10.1.1.19,1,1
7.777219,13,10.1.1.2,10.1.1.19,1,1
7.777219,17,10.1.1.2,10.1.1.19,1,1
7.777219,7,10.1.1.2,10.1.1.19,1,1
7.777219,11,10.1.1.2,10.1.1.19,1,1
7.777219,14,10.1.1.2,10.1.1.19,1,1
7.777219,8,10.1.1.2,10.1.1.19,1,1
7.777219,6,10.1.1.2,10.1.1.19,1,1
7.777219,18,10.1.1.2,10.1.1.19,1,1
7.777219,16,10.1.1.2,10.1.1.19,1,1
7.777219,9,10.1.1.2,10.1.1.19,1,1
7.777219,2,10.1.1.2,10.1.1.19,1,1
7.777219,19,10.1.1.2,10.1.1.19,1,1
7.777219,3,10.1.1.2,10.1.1.19,1,1
7.777219,10,10.1.1.2,10.1.1.19,1,1
7.777219,1,10.1.1.2,10.1.1.19,1,1
7.777219,4,10.1.1.2,10.1.1.19,1,1
7.777219,15,10.1.1.2,10.1.1.19,1,1
7.777219,5,10.1.1.2,10.1.1.19,1,1
7.777220,0,10.1.1.2,10.1.1.19,1,1
7.778705,14,10.1.1.2,10.1.1.19,1,1
7.778705,8,10.1.1.2,10.1.1.19,1,1
7.778705,4,10.1.1.2,10.1.1.19,1,1
7.778705,7,10.1.1.2,10.1.1.19,1,1
7.778705,13,10.1.1.2,10.1.1.19,1,1
7.778705,12,10.1.1.2,10.1.1.19,1,1
7.778705,3,10.1.1.2,10.1.1.19,1,1
7.778705,2,10.1.1.2,10.1.1.19,1,1
7.778705,19,10.1.1.2,10.1.1.19,1,1
7.778705,17,10.1.1.2,10.1.1.19,1,1
7.778705,18,10.1.1.2,10.1.1.19,1,1
7.778705,6,10.1.1.2,10.1.1.19,1,1
7.778705,11,10.1.1.2,10.1.1.19,1,1
7.778705,1,10.1.1.2,10.1.1.19,1,1
7.778705,16,10.1.1.2,10.1.1.19,1,1
7.778706,10,10.1.1.2,10.1.1.19,1,1
7.778706,5,10.1.1.2,10.1.1.19,1,1
7.778706,0,10.1.1.2,10.1.1.19,1,1
7.779691,11,10.1.1.2,10.1.1.19,1,1
7.779692,1,10.1.1.2,10.1.1.19,1,1
7.779692,5,10.1.1.2,10.1.1.19,1,1
7.779692,7,10.1.1.2,10.1.1.19,1,1
7.779692,2,10.1.1.2,10.1.1.19,1,1
7.779692,10,10.1.1.2,10.1.1.19,1,1
7.779692,0,10.1.1.2,10.1.1.19,1,1
7.779692,12,10.1.1.2,10.1.1.19,1,1
7.779692,8,10.1.1.2,10.1.1.19,1,1
7.779692,17,10.1.1.2,10.1.1.19,1,1
7.779692,3,10.1.1.2,10.1.1.19,1,1
7.779692,13,10.1.1.2,10.1.1.19,1,1
7.779692,16,10.1.1.2,10.1.1.19,1,1
7.779692,15,10.1.1.2,10.1.1.19,1,1
7.779692,4,10.1.1.2,10.1.1.19,1,1
7.779692,9,10.1.1.2,10.1.1.19,1,1
7.779692,14,10.1.1.2,10.1.1.19,1,1
7.779692,18,10.1.1.2,10.1.1.19,1,1
7.779692,19,10.1.1.2,10.1.1.19,1,1
10.252000,9,10.1.1.10,10.1.1.11,0,1
10.252946,14,10.1.1.10,10.1.1.11,0,1
10.252946,7,10.1.1.10,10.1.1.11,0,1
10.252946,8,10.1.1.10,10.1.1.11,0,1
10.252946,12,10.1.1.10,10.1.1.11,0,1
10.252946,4,10.1.1.10,10.1.1.11,0,1
10.252946,13,10.1.1.10,10.1.1.11,0,1
10.252947,2,10.1.1.10,10.1.1.11,0,1
10.252947,3,10.1.1.10,10.1.1.11,0,1
10.252947,17,10.1.1.10,10.1.1.11,0,1
10.252947,11,10.1.1.10,10.1.1.11,0,1
10.252947,6,10.1.1.10,10.1.1.11,0,1
10.252947,19,10.1.1.10,10.1.1.11,0,1
10.252947,18,10.1.1.10,10.1.1.11,0,1
10.252947,1,10.1.1.10,10.1.1.11,0,1
10.252947,16,10.1.1.10,10.1.1.11,0,1
10.252947,10,10.1.1.10,10.1.1.11,0,1
10.252947,0,10.1.1.10,10.1.1.11,0,1
10.252947,5,10.1.1.10,10.1.1.11,0,1
10.252947,15,10.1.1.10,10.1.1.11,0,1
10.253946,13,10.1.1.10,10.1.1.11,1,1
10.253947,2,10.1.1.10,10.1.1.11,1,1
10.254946,8,10.1.1.10,10.1.1.11,1,1
10.254947,3,10.1.1.10,10.1.1.11,1,1
10.254947,6,10.1.1.10,10.1.1.11,1,1
10.255843,12,10.1.1.10,10.1.1.11,1,1
10.255843,17,10.1.1.10,10.1.1.11,1,1
10.255843,11,10.1.1.10,10.1.1.11,1,1
10.255843,7,10.1.1.10,10.1.1.11,1,1
10.255843,14,10.1.1.10,10.1.1.11,1,1
10.255844,16,10.1.1.10,10.1.1.11,1,1
10.255844,6,10.1.1.10,10.1.1.11,1,1
10.255844,9,10.1.1.10,10.1.1.11,1,1
10.255844,18,10.1.1.10,10.1.1.11,1,1
10.255844,8,10.1.1.10,10.1.1.11,1,1
10.255844,19,10.1.1.10,10.1.1.11,1,1
10.255844,2,10.1.1.10,10.1.1.11,1,1
10.255844,10,10.1.1.10,10.1.1.11,1,1
10.255844,15,10.1.1.10,10.1.1.11,1,1
10.255844,3,10.1.1.10,10.1.1.11,1,1
10.255844,1,10.1.1.10,10.1.1.11,1,1
10.255844,4,10.1.1.10,10.1.1.11,1,1
10.255844,5,10.1.1.10,10.1.1.11,1,1
10.255844,0,10.1.1.10,10.1.1.11,1,1
10.255946,12,10.1.1.10,10.1.1.11,1,1
10.256790,7,10.1.1.10,10.1.1.11,1,1
10.256790,2,10.1.1.10,10.1.1.11,1,1
10.256946,14,10.1.1.10,10.1.1.11,1,1
10.256947,1,10.1.1.10,10.1.1.11,1,1
10.257947,18,10.1.1.10,10.1.1.11,1,1
10.258947,17,10.1.1.10,10.1.1.11,1,1
10.260128,19,10.1.1.10,10.1.1.11,1,1
10.260128,13,10.1.1.10,10.1.1.11,1,1
10.260128,14,10.1.1.10,10.1.1.11,1,1
10.260128,12,10.1.1.10,10.1.1.11,1,1
10.260128,17,10.1.1.10,10.1.1.11,1,1
10.260128,16,10.1.1.10,10.1.1.11,1,1
10.260128,9,10.1.1.10,10.1.1.11,1,1
10.260128,11,10.1.1.10,10.1.1.11,1,1
10.260128,7,10.1.1.10,10.1.1.11,1,1
10.260128,15,10.1.1.10,10.1.1.11,1,1
10.260129,8,10.1.1.10,10.1.1.11,1,1
10.260129,2,10.1.1.10,10.1.1.11,1,1
10.260129,3,10.1.1.10,10.1.1.11,1,1
10.260129,4,10.1.1.10,10.1.1.11,1,1
10.260946,7,10.1.1.10,10.1.1.11,1,1
10.260947,19,10.1.1.10,10.1.1.11,1,1
10.262375,13,10.1.1.10,10.1.1.11,1,1
10.262375,17,10.1.1.10,10.1.1.11,1,1
10.262375,14,10.1.1.10,10.1.1.11,1,1
10.262375,3,10.1.1.10,10.1.1.11,1,1
10.262375,8,10.1.1.10,10.1.1.11,1,1
10.262375,18,10.1.1.10,10.1.1.11,1,1
10.262375,16,10.1.1.10,10.1.1.11,1,1
10.262375,19,10.1.1.10,10.1.1.11,1,1
10.262375,1,10.1.1.10,10.1.1.11,1,1
10.262375,4,10.1.1.10,10.1.1.11,1,1
10.262375,0,10.1.1.10,10.1.1.11,1,1
10.262946,4,10.1.1.10,10.1.1.11,1,1
10.262947,0,10.1.1.10,10.1.1.11,1,1
10.263342,13,10.1.1.10,10.1.1.11,1,1
10.263342,12,10.1.1.10,10.1.1.11,1,1
10.263342,16,10.1.1.10,10.1.1.11,1,1
10.263342,18,10.1.1.10,10.1.1.11,1,1
10.264728,18,10.1.1.10,10.1.1.11,1,1
10.265663,5,10.1.1.10,10.1.1.11,1,1
10.265663,1,10.1.1.10,10.1.1.11,1,1
10.265663,6,10.1.1.10,10.1.1.11,1,1
10.265663,10,10.1.1.10,10.1.1.11,1,1
10.265663,2,10.1.1.10,10.1.1.11,1,1
10.265663,11,10.1.1.10,10.1.1.11,1,1
10.265663,3,10.1.1.10,10.1.1.11,1,1
10.265663,8,10.1.1.10,10.1.1.11,1,1
10.265663,7,10.1.1.10,10.1.1.11,1,1
10.265663,17,10.1.1.10,10.1.1.11,1,1
10.265663,4,10.1.1.10,10.1.1.11,1,1
10.265663,13,10.1.1.10,10.1.1.11,1,1
10.265663,12,10.1.1.10,10.1.1.11,1,1
10.265663,16,10.1.1.10,10.1.1.11,1,1
10.265663,15,10.1.1.10,10.1.1.11,1,1
10.265663,9,10.1.1.10,10.1.1.11,1,1
10.265664,14,10.1.1.10,10.1.1.11,1,1
10.266670,9,10.1.1.10,10.1.1.11,1,1
10.266670,12,10.1.1.10,10.1.1.11,1,1
10.266670,13,10.1.1.10,10.1.1.11,1,1
10.266670,19,10.1.1.10,10.1.1.11,1,1
10.266670,7,10.1.1.10,10.1.1.11,1,1
10.266670,18,10.1.1.10,10.1.1.11,1,1
10.266670,17,10.1.1.10,10.1.1.11,1,1
10.266670,8,10.1.1.10,10.1.1.11,1,1
10.266670,11,10.1.1.10,10.1.1.11,1,1
10.266670,4,10.1.1.10,10.1.1.11,1,1
10.266670,2,10.1.1.10,10.1.1.11,1,1
10.266670,6,10.1.1.10,10.1.1.11,1,1
10.266670,16,10.1.1.10,10.1.1.11,1,1
10.266670,3,10.1.1.10,10.1.1.11,1,1
10.266671,1,10.1.1.10,10.1.1.11,1,1
10.266671,10,10.1.1.10,10.1.1.11,1,1
10.266671,15,10.1.1.10,10.1.1.11,1,1
10.266671,5,10.1.1.10,10.1.1.11,1,1
10.266671,0,10.1.1.10,10.1.1.11,1,1
10.270732,8,10.1.1.10,10.1.1.11,1,1
10.270732,9,10.1.1.10,10.1.1.11,1,1
10.270732,4,10.1.1.10,10.1.1.11,1,1
10.275746,0,10.1.1.10,10.1.1.11,1,1
10.275746,2,10.1.1.10,10.1.1.11,1,1
10.275746,6,10.1.1.10,10.1.1.11,1,1
10.275746,3,10.1.1.10,10.1.1.11,1,1
10.275746,5,10.1.1.10,10.1.1.11,1,1
10.275747,11,10.1.1.10,10.1.1.11,1,1
10.275747,8,10.1.1.10,10.1.1.11,1,1
10.275747,7,10.1.1.10,10.1.1.11,1,1
10.275747,10,10.1.1.10,10.1.1.11,1,1
10.275747,4,10.1.1.10,10.1.1.11,1,1
10.275747,17,10.1.1.10,10.1.1.11,1,1
10.275747,12,10.1.1.10,10.1.1.11,1,1
10.275747,13,10.1.1.10,10.1.1.11,1,1
10.275747,9,10.1.1.10,10.1.1.11,1,1
10.275747,16,10.1.1.10,10.1.1.11,1,1
10.275747,14,10.1.1.10,10.1.1.11,1,1
10.275747,15,10.1.1.10,10.1.1.11,1,1
10.279998,11,10.1.1.10,10.1.1.11,1,1
10.279998,1,10.1.1.10,10.1.1.11,1,1
10.279998,2,10.1.1.10,10.1.1.11,1,1
10.279998,5,10.1.1.10,10.1.1.11,1,1
10.279998,10,10.1.1.10,10.1.1.11,1,1
10.279998,7,10.1.1.10,10.1.1.11,1,1
10.279998,17,10.1.1.10,10.1.1.11,1,1
10.279998,0,10.1.1.10,10.1.1.11,1,1
10.279998,8,10.1.1.10,10.1.1.11,1,1
10.279998,3,10.1.1.10,10.1.1.11,1,1
10.279998,13,10.1.1.10,10.1.1.11,1,1
10.279998,12,10.1.1.10,10.1.1.11,1,1
10.279998,16,10.1.1.10,10.1.1.11,1,1
10.279998,4,10.1.1.10,10.1.1.11,1,1
10.279998,9,10.1.1.10,10.1.1.11,1,1
10.279998,15,10.1.1.10,10.1.1.11,1,1
10.279999,14,10.1.1.10,10.1.1.11,1,1
10.279999,18,10.1.1.10,10.1.1.11,1,1
10.279999,19,10.1.1.10,10.1.1.11,1,1
13.008000,6,10.1.1.7,10.1.1.14,0,1
13.008946,11,10.1.1.7,10.1.1.14,0,1
13.008946,1,10.1.1.7,10.1.1.14,0,1
13.008946,2,10.1.1.7,10.1.1.14,0,1
13.008946,10,10.1.1.7,10.1.1.14,0,1
13.008946,8,10.1.1.7,10.1.1.14,0,1
13.008946,17,10.1.1.7,10.1.1.14,0,1
13.008946,3,10.1.1.7,10.1.1.14,0,1
13.008946,5,10.1.1.7,10.1.1.14,0,1
13.008946,13,10.1.1.7,10.1.1.14,0,1
13.008946,0,10.1.1.7,10.1.1.14,0,1
13.008946,0,10.1.1.7,10.1.1.14,1,1
13.008946,7,10.1.1.7,10.1.1.14,0,1
13.008946,12,10.1.1.7,10.1.1.14,0,1
13.008947,4,10.1.1.7,10.1.1.14,0,1
13.008947,9,10.1.1.7,10.1.1.14,0,1
13.008947,16,10.1.1.7,10.1.1.14,0,1
13.008947,14,10.1.1.7,10.1.1.14,0,1
13.008947,15,10.1.1.7,10.1.1.14,0,1
13.008947,18,10.1.1.7,10.1.1.14,0,1
13.008947,19,10.1.1.7,10.1.1.14,0,1
13.009000,1,10.1.1.2,10.1.1.19,0,1
13.009893,5,10.1.1.7,10.1.1.14,1,1
13.009893,1,10.1.1.7,10.1.1.14,1,1
13.009946,11,10.1.1.7,10.1.1.14,1,1
13.009946,8,10.1.1.7,10.1.1.14,1,1
13.010839,0,10.1.1.2,10.1.1.19,0,1
13.010839,3,10.1.1.2,10.1.1.19,0,1
13.010839,2,10.1.1.2,10.1.1.19,0,1
13.010839,6,10.1.1.2,10.1.1.19,0,1
13.010839,5,10.1.1.2,10.1.1.19,0,1
13.010839,8,10.1.1.2,10.1.1.19,0,1
13.010839,11,10.1.1.2,10.1.1.19,0,1
13.010839,4,10.1.1.2,10.1.1.19,0,1
13.010839,10,10.1.1.2,10.1.1.19,0,1
13.010839,7,10.1.1.2,10.1.1.19,0,1
13.010839,17,10.1.1.2,10.1.1.19,0,1
13.010839,13,10.1.1.2,10.1.1.19,0,1
13.010839,12,10.1.1.2,10.1.1.19,0,1
13.010839,9,10.1.1.2,10.1.1.19,0,1
13.010840,16,10.1.1.2,10.1.1.19,0,1
13.010840,14,10.1.1.2,10.1.1.19,0,1
13.010840,15,10.1.1.2,10.1.1.19,0,1
13.011839,6,10.1.1.2,10.1.1.19,1,1
13.011946,1,10.1.1.7,10.1.1.14,1,1
13.011946,2,10.1.1.7,10.1.1.14,1,1
13.012839,5,10.1.1.2,10.1.1.19,1,1
13.012892,8,10.1.1.7,10.1.1.14,1,1
13.012892,3,10.1.1.7,10.1.1.14,1,1
13.012893,4,10.1.1.7,10.1.1.14,1,1
13.012893,1,10.1.1.7,10.1.1.14,1,1
13.012946,5,10.1.1.7,10.1.1.14,1,1
13.013946,7,10.1.1.7,10.1.1.14,1,1
13.014438,3,10.1.1.7,10.1.1.14,1,1
13.014438,2,10.1.1.7,10.1.1.14,1,1
13.014438,8,10.1.1.7,10.1.1.14,1,1
13.014438,4,10.1.1.7,10.1.1.14,1,1
13.014438,10,10.1.1.2,10.1.1.19,1,1
13.015947,15,10.1.1.7,10.1.1.14,1,1
13.016823,0,10.1.1.7,10.1.1.14,1,1
13.016823,10,10.1.1.7,10.1.1.14,1,1
13.016823,1,10.1.1.7,10.1.1.14,1,1
13.016823,6,10.1.1.7,10.1.1.14,1,1
13.016824,11,10.1.1.7,10.1.1.14,1,1
13.016824,3,10.1.1.7,10.1.1.14,1,1
13.016824,2,10.1.1.7,10.1.1.14,1,1
13.016947,4,10.1.1.7,10.1.1.14,1,1
13.017839,10,10.1.1.2,10.1.1.19,1,1
13.017893,8,10.1.1.7,10.1.1.14,1,1
13.017893,2,10.1.1.7,10.1.1.14,1,1
13.017893,3,10.1.1.7,10.1.1.14,1,1
13.017946,10,10.1.1.7,10.1.1.14,1,1
13.017946,3,10.1.1.7,10.1.1.14,1,1
13.018839,0,10.1.1.2,10.1.1.19,1,1
13.021221,9,10.1.1.7,10.1.1.14,1,1
13.021221,8,10.1.1.7,10.1.1.14,1,1
13.021222,12,10.1.1.7,10.1.1.14,1,1
13.021222,2,10.1.1.7,10.1.1.14,1,1
13.021222,14,10.1.1.7,10.1.1.14,1,1
13.021222,4,10.1.1.7,10.1.1.14,1,1
13.021222,11,10.1.1.7,10.1.1.14,1,1
13.021222,6,10.1.1.7,10.1.1.14,1,1
13.021222,13,10.1.1.7,10.1.1.14,1,1
13.021222,3,10.1.1.7,10.1.1.14,1,1
13.021222,17,10.1.1.7,10.1.1.14,1,1
13.021222,1,10.1.1.7,10.1.1.14,1,1
13.021222,10,10.1.1.7,10.1.1.14,1,1
13.021222,16,10.1.1.7,10.1.1.14,1,1
13.021222,0,10.1.1.7,10.1.1.14,1,1
13.021222,5,10.1.1.7,10.1.1.14,1,1
13.021222,19,10.1.1.7,10.1.1.14,1,1
13.021222,18,10.1.1.7,10.1.1.14,1,1
13.021222,15,10.1.1.7,10.1.1.14,1,1
13.023878,11,10.1.1.2,10.1.1.19,1,1
13.023878,1,10.1.1.2,10.1.1.19,1,1
13.023878,2,10.1.1.2,10.1.1.19,1,1
13.023878,8,10.1.1.2,10.1.1.19,1,1
13.023878,3,10.1.1.2,10.1.1.19,1,1
13.023878,5,10.1.1.2,10.1.1.19,1,1
