time,node,src,dst,hopcount,interface
1.395755,3,10.1.1.4,10.1.1.27,1,1
1.406980,18,10.1.1.19,10.1.1.12,1,1
1.408982,27,10.1.1.28,10.1.1.3,1,1
1.410184,27,10.1.1.28,10.1.1.3,1,1
1.411666,27,10.1.1.28,10.1.1.3,1,1
1.412709,28,10.1.1.29,10.1.1.2,1,1
1.414704,18,10.1.1.19,10.1.1.12,1,1
1.416166,26,10.1.1.27,10.1.1.4,1,1
1.417348,26,10.1.1.27,10.1.1.4,1,1
1.418629,26,10.1.1.27,10.1.1.4,1,1
1.419811,26,10.1.1.27,10.1.1.4,1,1
1.491947,14,10.1.1.13,10.1.1.18,1,1
1.491947,14,10.1.1.18,10.1.1.13,1,1
1.491947,8,10.1.1.13,10.1.1.18,1,1
1.491947,8,10.1.1.18,10.1.1.13,1,1
1.491947,20,10.1.1.13,10.1.1.18,1,1
1.491947,20,10.1.1.18,10.1.1.13,1,1
1.491947,2,10.1.1.13,10.1.1.18,1,1
1.491947,2,10.1.1.18,10.1.1.13,1,1
1.491947,26,10.1.1.13,10.1.1.18,1,1
1.491947,26,10.1.1.18,10.1.1.13,1,1
1.491947,15,10.1.1.13,10.1.1.18,1,1
1.491947,15,10.1.1.18,10.1.1.13,1,1
1.491947,9,10.1.1.13,10.1.1.18,1,1
1.491947,9,10.1.1.18,10.1.1.13,1,1
1.491947,21,10.1.1.13,10.1.1.18,1,1
1.491947,21,10.1.1.18,10.1.1.13,1,1
1.491947,3,10.1.1.13,10.1.1.18,1,1
1.491947,3,10.1.1.18,10.1.1.13,1,1
1.491947,27,10.1.1.13,10.1.1.18,1,1
1.491947,27,10.1.1.18,10.1.1.13,1,1
1.512120,26,10.1.1.7,10.1.1.24,1,1
1.512120,26,10.1.1.24,10.1.1.7,2,1
1.518926,8,10.1.1.7,10.1.1.24,1,1
1.518926,8,10.1.1.24,10.1.1.7,2,1
1.518926,14,10.1.1.7,10.1.1.24,1,1
1.518926,14,10.1.1.24,10.1.1.7,2,1
1.518926,9,10.1.1.7,10.1.1.24,1,1
1.518926,9,10.1.1.24,10.1.1.7,2,1
1.518926,3,10.1.1.7,10.1.1.24,1,1
1.518926,3,10.1.1.24,10.1.1.7,2,1
1.518926,15,10.1.1.7,10.1.1.24,1,1
1.518926,15,10.1.1.24,10.1.1.7,2,1
1.518926,20,10.1.1.7,10.1.1.24,1,1
1.518926,20,10.1.1.24,10.1.1.7,2,1
1.518927,21,10.1.1.7,10.1.1.24,1,1
1.518927,21,10.1.1.24,10.1.1.7,2,1
1.518927,10,10.1.1.7,10.1.1.24,1,1
1.518927,10,10.1.1.24,10.1.1.7,2,1
1.518927,4,10.1.1.7,10.1.1.24,1,1
1.518927,4,10.1.1.24,10.1.1.7,2,1
1.518927,16,10.1.1.7,10.1.1.24,1,1
1.518927,16,10.1.1.24,10.1.1.7,2,1
1.518927,22,10.1.1.7,10.1.1.24,1,1
1.518927,22,10.1.1.24,10.1.1.7,2,1
1.518927,27,10.1.1.7,10.1.1.24,1,1
1.518927,27,10.1.1.24,10.1.1.7,2,1
1.523780,28,10.1.1.7,10.1.1.24,1,1
1.523780,28,10.1.1.24,10.1.1.7,3,1
1.528264,23,10.1.1.24,10.1.1.7,2,1
1.535384,7,10.1.1.7,10.1.1.24,1,1
1.535384,7,10.1.1.7,10.1.1.24,2,1
1.537581,15,10.1.1.6,10.1.1.25,1,1
1.537581,15,10.1.1.25,10.1.1.6,2,1
1.537581,8,10.1.1.6,10.1.1.25,1,1
1.537581,8,10.1.1.25,10.1.1.6,2,1
1.537581,14,10.1.1.6,10.1.1.25,1,1
1.537581,14,10.1.1.25,10.1.1.6,2,1
1.537581,21,10.1.1.6,10.1.1.25,1,1
1.537581,21,10.1.1.25,10.1.1.6,2,1
1.537581,20,10.1.1.6,10.1.1.25,1,1
1.537581,20,10.1.1.25,10.1.1.6,2,1
1.537581,7,10.1.1.6,10.1.1.25,1,1
1.537581,7,10.1.1.25,10.1.1.6,2,1
1.537581,13,10.1.1.6,10.1.1.25,1,1
1.537581,13,10.1.1.25,10.1.1.6,2,1
1.537581,27,10.1.1.6,10.1.1.25,1,1
1.537581,27,10.1.1.25,10.1.1.6,2,1
1.537582,19,10.1.1.6,10.1.1.25,1,1
1.537582,19,10.1.1.25,10.1.1.6,2,1
1.537582,26,10.1.1.6,10.1.1.25,1,1
1.537582,26,10.1.1.25,10.1.1.6,2,1
1.539166,23,10.1.1.24,10.1.1.7,2,1
1.545080,25,10.1.1.6,10.1.1.25,1,1
1.545080,25,10.1.1.25,10.1.1.6,3,1
1.559359,7,10.1.1.7,10.1.1.24,1,1
1.559359,7,10.1.1.7,10.1.1.24,2,1
1.565327,10,10.1.1.6,10.1.1.25,1,1
1.565327,10,10.1.1.6,10.1.1.25,2,1
1.566452,7,10.1.1.7,10.1.1.24,1,1
1.566452,7,10.1.1.7,10.1.1.24,2,1
1.573471,6,10.1.1.6,10.1.1.25,1,1
1.573471,6,10.1.1.25,10.1.1.6,3,1
1.573471,12,10.1.1.6,10.1.1.25,1,1
1.573471,12,10.1.1.25,10.1.1.6,3,1
1.573471,18,10.1.1.6,10.1.1.25,1,1
1.573471,18,10.1.1.25,10.1.1.6,3,1
1.573956,7,10.1.1.7,10.1.1.24,1,1
1.573956,7,10.1.1.7,10.1.1.24,2,1
1.578332,6,10.1.1.7,10.1.1.24,2,1
1.579946,6,10.1.1.7,10.1.1.24,2,1
1.582493,6,10.1.1.7,10.1.1.24,2,1
1.586210,6,10.1.1.7,10.1.1.24,2,1
1.592342,9,10.1.1.6,10.1.1.25,1,1
1.592342,9,10.1.1.6,10.1.1.25,2,1
1.595731,9,10.1.1.6,10.1.1.25,1,1
1.595731,9,10.1.1.6,10.1.1.25,2,1
1.602379,10,10.1.1.6,10.1.1.25,1,1
1.602379,10,10.1.1.6,10.1.1.25,2,1
1.603760,10,10.1.1.6,10.1.1.25,1,1
1.603760,10,10.1.1.6,10.1.1.25,2,1
1.607930,7,10.1.1.7,10.1.1.24,1,1
1.607930,7,10.1.1.7,10.1.1.24,2,1
1.608448,6,10.1.1.7,10.1.1.24,2,1
1.610473,17,10.1.1.18,10.1.1.13,1,1
1.611855,17,10.1.1.18,10.1.1.13,1,1
1.613076,17,10.1.1.18,10.1.1.13,1,1
1.614119,10,10.1.1.6,10.1.1.25,1,1
1.614119,10,10.1.1.6,10.1.1.25,2,1
1.616722,10,10.1.1.6,10.1.1.25,2,1
1.616722,10,10.1.1.6,10.1.1.25,3,1
1.617720,10,10.1.1.6,10.1.1.25,2,1
1.617720,10,10.1.1.6,10.1.1.25,3,1
1.618904,5,10.1.1.6,10.1.1.25,2,1
1.620774,5,10.1.1.6,10.1.1.25,2,1
1.621533,5,10.1.1.6,10.1.1.25,2,1
1.622735,17,10.1.1.18,10.1.1.13,1,1
1.623857,17,10.1.1.18,10.1.1.13,1,1
1.630916,5,10.1.1.6,10.1.1.25,2,1
1.631635,5,10.1.1.6,10.1.1.25,3,1
1.633276,5,10.1.1.6,10.1.1.25,3,1
1.634135,17,10.1.1.18,10.1.1.13,1,1
1.646352,12,10.1.1.13,10.1.1.18,1,1
1.649439,12,10.1.1.13,10.1.1.18,1,1
1.657245,24,10.1.1.25,10.1.1.6,2,1
1.659378,24,10.1.1.25,10.1.1.6,2,1
1.661594,24,10.1.1.25,10.1.1.6,2,1
1.663527,24,10.1.1.25,10.1.1.6,2,1
1.664568,24,10.1.1.25,10.1.1.6,2,1
1.666089,24,10.1.1.25,10.1.1.6,3,1
1.668437,24,10.1.1.25,10.1.1.6,3,1
1.669412,23,10.1.1.24,10.1.1.7,2,1
1.671298,24,10.1.1.25,10.1.1.6,3,1
1.672524,23,10.1.1.24,10.1.1.7,2,1
1.676496,24,10.1.1.25,10.1.1.6,2,1
1.677862,24,10.1.1.25,10.1.1.6,3,1
1.679598,23,10.1.1.24,10.1.1.7,2,1
1.681041,23,10.1.1.24,10.1.1.7,2,1
1.682540,5,10.1.1.7,10.1.1.24,1,1
1.682540,5,10.1.1.24,10.1.1.7,3,1
1.682540,11,10.1.1.7,10.1.1.24,1,1
1.682540,11,10.1.1.24,10.1.1.7,3,1
1.683689,23,10.1.1.24,10.1.1.7,2,1
1.687181,23,10.1.1.24,10.1.1.7,3,1
1.688488,4,10.1.1.13,10.1.1.18,1,1
1.688488,4,10.1.1.18,10.1.1.13,2,1
1.688489,10,10.1.1.13,10.1.1.18,1,1
1.688489,10,10.1.1.18,10.1.1.13,2,1
1.688489,16,10.1.1.13,10.1.1.18,1,1
1.688489,16,10.1.1.18,10.1.1.13,2,1
1.698601,17,10.1.1.18,10.1.1.13,2,1
1.699300,17,10.1.1.18,10.1.1.13,2,1
1.701456,17,10.1.1.18,10.1.1.13,2,1
1.712363,2,10.1.1.7,10.1.1.24,1,1
1.712363,2,10.1.1.7,10.1.1.24,2,1
1.717202,23,10.1.1.24,10.1.1.7,3,1
1.721365,7,10.1.1.7,10.1.1.24,2,1
1.721365,7,10.1.1.7,10.1.1.24,3,1
1.722043,6,10.1.1.7,10.1.1.24,3,1
1.766541,1,10.1.1.13,10.1.1.18,1,1
1.766541,1,10.1.1.13,10.1.1.18,2,1
1.767863,1,10.1.1.13,10.1.1.18,1,1
1.767863,1,10.1.1.13,10.1.1.18,2,1
1.768945,1,10.1.1.13,10.1.1.18,1,1
1.768945,1,10.1.1.13,10.1.1.18,2,1
1.777272,12,10.1.1.13,10.1.1.18,2,1
1.779358,12,10.1.1.13,10.1.1.18,2,1
1.779898,12,10.1.1.13,10.1.1.18,2,1
2.069877,15,10.1.1.4,10.1.1.24,1,1
2.069877,15,10.1.1.24,10.1.1.4,1,1
2.069877,14,10.1.1.4,10.1.1.24,1,1
2.069877,14,10.1.1.24,10.1.1.4,1,1
2.069877,16,10.1.1.4,10.1.1.24,1,1
2.069877,16,10.1.1.24,10.1.1.4,1,1
2.069877,11,10.1.1.4,10.1.1.24,1,1
2.069877,11,10.1.1.24,10.1.1.4,1,1
2.069877,7,10.1.1.4,10.1.1.24,2,1
2.069877,7,10.1.1.24,10.1.1.4,1,1
2.069878,17,10.1.1.4,10.1.1.24,1,1
2.069878,17,10.1.1.24,10.1.1.4,1,1
2.069878,21,10.1.1.4,10.1.1.24,1,1
2.069878,21,10.1.1.24,10.1.1.4,1,1
2.069878,6,10.1.1.4,10.1.1.24,3,1
2.069878,6,10.1.1.24,10.1.1.4,1,1
2.069878,20,10.1.1.4,10.1.1.24,1,1
2.069878,20,10.1.1.24,10.1.1.4,1,1
2.069878,22,10.1.1.4,10.1.1.24,1,1
2.069878,22,10.1.1.24,10.1.1.4,1,1
2.069878,23,10.1.1.4,10.1.1.24,0,1
2.071841,23,10.1.1.24,10.1.1.4,1,1
2.073596,3,10.1.1.4,10.1.1.24,2,1
2.075377,23,10.1.1.24,10.1.1.4,1,1
2.077934,7,10.1.1.24,10.1.1.4,1,1
2.077934,7,10.1.1.24,10.1.1.4,2,1
2.079142,23,10.1.1.24,10.1.1.4,1,1
2.079235,26,10.1.1.4,10.1.1.24,1,1
2.079235,26,10.1.1.24,10.1.1.4,3,1
2.081258,23,10.1.1.24,10.1.1.4,1,1
2.083912,3,10.1.1.4,10.1.1.24,1,1
2.084452,23,10.1.1.24,10.1.1.4,1,1
2.090619,29,10.1.1.4,10.1.1.24,1,1
2.090619,29,10.1.1.24,10.1.1.4,3,1
2.091364,23,10.1.1.24,10.1.1.4,1,1
2.093456,15,10.1.1.9,10.1.1.24,1,1
2.093456,15,10.1.1.24,10.1.1.9,2,1
2.093456,7,10.1.1.9,10.1.1.24,2,1
2.093456,7,10.1.1.24,10.1.1.9,2,1
2.093456,16,10.1.1.9,10.1.1.24,1,1
2.093456,16,10.1.1.24,10.1.1.9,2,1
2.093456,26,10.1.1.9,10.1.1.24,1,1
2.093456,26,10.1.1.24,10.1.1.9,2,1
2.093456,22,10.1.1.9,10.1.1.24,1,1
2.093456,22,10.1.1.24,10.1.1.9,2,1
2.093456,6,10.1.1.9,10.1.1.24,3,1
2.093456,6,10.1.1.24,10.1.1.9,2,1
2.093457,17,10.1.1.9,10.1.1.24,1,1
2.093457,17,10.1.1.24,10.1.1.9,2,1
2.093457,11,10.1.1.9,10.1.1.24,1,1
2.093457,11,10.1.1.24,10.1.1.9,2,1
2.093457,23,10.1.1.9,10.1.1.24,0,1
2.093457,29,10.1.1.9,10.1.1.24,1,1
2.093457,29,10.1.1.24,10.1.1.9,2,1
2.094869,23,10.1.1.24,10.1.1.9,2,1
2.097378,23,10.1.1.24,10.1.1.9,2,1
2.099469,15,10.1.1.15,10.1.1.24,1,1
2.099469,15,10.1.1.24,10.1.1.15,1,1
2.099469,7,10.1.1.15,10.1.1.24,2,1
2.099469,7,10.1.1.24,10.1.1.15,1,1
2.099469,16,10.1.1.15,10.1.1.24,1,1
2.099469,16,10.1.1.24,10.1.1.15,1,1
2.099469,26,10.1.1.15,10.1.1.24,1,1
2.099469,26,10.1.1.24,10.1.1.15,1,1
2.099470,22,10.1.1.15,10.1.1.24,1,1
2.099470,22,10.1.1.24,10.1.1.15,1,1
2.099470,6,10.1.1.15,10.1.1.24,3,1
2.099470,6,10.1.1.24,10.1.1.15,1,1
2.099470,17,10.1.1.15,10.1.1.24,1,1
2.099470,17,10.1.1.24,10.1.1.15,1,1
2.099470,11,10.1.1.15,10.1.1.24,1,1
2.099470,11,10.1.1.24,10.1.1.15,1,1
2.099470,23,10.1.1.15,10.1.1.24,0,1
2.099470,29,10.1.1.15,10.1.1.24,1,1
2.099470,29,10.1.1.24,10.1.1.15,1,1
2.099775,23,10.1.1.24,10.1.1.15,1,1
2.104749,3,10.1.1.4,10.1.1.24,1,1
2.107150,23,10.1.1.24,10.1.1.4,1,1
2.110852,26,10.1.1.21,10.1.1.24,1,1
2.110852,26,10.1.1.24,10.1.1.21,1,1
2.112715,23,10.1.1.24,10.1.1.15,1,1
2.114555,3,10.1.1.4,10.1.1.24,1,1
2.116109,23,10.1.1.24,10.1.1.9,2,1
2.120104,7,10.1.1.21,10.1.1.24,2,1
2.120104,7,10.1.1.24,10.1.1.21,2,1
2.120104,15,10.1.1.21,10.1.1.24,1,1
2.120104,15,10.1.1.24,10.1.1.21,2,1
2.120104,6,10.1.1.21,10.1.1.24,3,1
2.120104,6,10.1.1.24,10.1.1.21,2,1
2.120104,22,10.1.1.21,10.1.1.24,1,1
2.120104,22,10.1.1.24,10.1.1.21,2,1
2.120104,16,10.1.1.21,10.1.1.24,1,1
2.120104,16,10.1.1.24,10.1.1.21,2,1
2.120105,3,10.1.1.21,10.1.1.24,2,1
2.120105,3,10.1.1.24,10.1.1.21,2,1
2.121051,11,10.1.1.21,10.1.1.24,1,1
2.121051,11,10.1.1.24,10.1.1.21,3,1
2.121357,23,10.1.1.24,10.1.1.21,2,1
2.123487,15,10.1.1.22,10.1.1.24,1,1
2.123487,15,10.1.1.24,10.1.1.22,1,1
2.123487,22,10.1.1.22,10.1.1.24,1,1
2.123487,22,10.1.1.24,10.1.1.22,1,1
2.123487,16,10.1.1.22,10.1.1.24,1,1
2.123487,16,10.1.1.24,10.1.1.22,1,1
2.123487,26,10.1.1.22,10.1.1.24,1,1
2.123487,26,10.1.1.24,10.1.1.22,1,1
2.123487,23,10.1.1.22,10.1.1.24,0,1
2.123487,17,10.1.1.22,10.1.1.24,1,1
2.123487,17,10.1.1.24,10.1.1.22,1,1
2.123487,29,10.1.1.22,10.1.1.24,1,1
2.123487,29,10.1.1.24,10.1.1.22,1,1
2.123488,11,10.1.1.22,10.1.1.24,1,1
2.123488,11,10.1.1.24,10.1.1.22,1,1
2.123793,23,10.1.1.24,10.1.1.22,1,1
2.127181,29,10.1.1.21,10.1.1.24,1,1
2.127181,29,10.1.1.24,10.1.1.21,3,1
2.127181,23,10.1.1.21,10.1.1.24,0,1
2.127181,17,10.1.1.21,10.1.1.24,1,1
2.127181,17,10.1.1.24,10.1.1.21,3,1
2.127687,23,10.1.1.24,10.1.1.21,3,1
2.129160,23,10.1.1.24,10.1.1.15,1,1
2.129879,23,10.1.1.24,10.1.1.22,1,1
2.135027,7,10.1.1.22,10.1.1.24,2,1
2.135027,7,10.1.1.24,10.1.1.22,2,1
2.135027,6,10.1.1.22,10.1.1.24,3,1
2.135027,6,10.1.1.24,10.1.1.22,2,1
2.135027,3,10.1.1.22,10.1.1.24,2,1
2.135027,3,10.1.1.24,10.1.1.22,2,1
2.142248,7,10.1.1.24,10.1.1.9,2,1
2.142248,7,10.1.1.24,10.1.1.9,3,1
2.145160,23,10.1.1.24,10.1.1.21,2,1
2.146331,15,10.1.1.24,10.1.1.4,1,1
2.146331,15,10.1.1.24,10.1.1.4,2,1
2.146909,19,10.1.1.21,10.1.1.24,1,1
2.146909,19,10.1.1.21,10.1.1.24,2,1
2.149975,23,10.1.1.24,10.1.1.22,1,1
2.151443,15,10.1.1.24,10.1.1.4,2,1
2.151443,15,10.1.1.24,10.1.1.4,3,1
2.154014,7,10.1.1.24,10.1.1.15,1,1
2.154014,7,10.1.1.24,10.1.1.15,2,1
2.155135,21,10.1.1.22,10.1.1.24,1,1
2.159703,21,10.1.1.22,10.1.1.24,1,1
2.161137,7,10.1.1.24,10.1.1.21,2,1
2.161137,7,10.1.1.24,10.1.1.21,3,1
2.161696,15,10.1.1.24,10.1.1.9,2,1
2.161696,15,10.1.1.24,10.1.1.9,3,1
2.167621,7,10.1.1.24,10.1.1.22,2,1
2.167621,7,10.1.1.24,10.1.1.22,3,1
2.169045,15,10.1.1.24,10.1.1.15,1,1
2.169045,15,10.1.1.24,10.1.1.15,2,1
2.171355,15,10.1.1.24,10.1.1.21,2,1
2.171355,15,10.1.1.24,10.1.1.21,3,1
2.173171,20,10.1.1.22,10.1.1.24,2,1
2.173171,20,10.1.1.22,10.1.1.24,3,1
2.174251,15,10.1.1.24,10.1.1.22,2,1
2.174251,15,10.1.1.24,10.1.1.22,3,1
2.176125,14,10.1.1.9,10.1.1.24,1,1
2.176125,14,10.1.1.9,10.1.1.24,2,1
2.178200,21,10.1.1.22,10.1.1.24,3,1
2.180067,23,10.1.1.24,10.1.1.9,2,1
2.182722,14,10.1.1.15,10.1.1.24,1,1
2.183241,23,10.1.1.24,10.1.1.15,1,1
2.183781,23,10.1.1.24,10.1.1.21,3,1
2.185143,14,10.1.1.9,10.1.1.24,1,1
2.185143,14,10.1.1.9,10.1.1.24,2,1
2.186749,21,10.1.1.22,10.1.1.24,1,1
2.187872,23,10.1.1.24,10.1.1.22,1,1
2.188512,15,10.1.1.24,10.1.1.9,3,1
2.188512,15,10.1.1.24,10.1.1.9,4,1
2.191858,14,10.1.1.9,10.1.1.24,1,1
2.191858,14,10.1.1.9,10.1.1.24,2,1
2.193444,14,10.1.1.15,10.1.1.24,1,1
2.194263,10,10.1.1.21,10.1.1.24,1,1
2.194263,10,10.1.1.21,10.1.1.24,2,1
2.195934,20,10.1.1.21,10.1.1.24,2,1
2.196985,14,10.1.1.15,10.1.1.24,1,1
2.198027,14,10.1.1.9,10.1.1.24,3,1
2.198027,14,10.1.1.9,10.1.1.24,4,1
2.201243,14,10.1.1.15,10.1.1.24,3,1
2.204587,15,10.1.1.24,10.1.1.15,2,1
2.204587,15,10.1.1.24,10.1.1.15,3,1
2.207871,15,10.1.1.24,10.1.1.21,3,1
2.207871,15,10.1.1.24,10.1.1.21,4,1
2.213201,3,10.1.1.4,10.1.1.24,1,1
2.213941,15,10.1.1.24,10.1.1.22,3,1
2.213941,15,10.1.1.24,10.1.1.22,4,1
2.216991,8,10.1.1.9,10.1.1.24,2,1
2.217570,19,10.1.1.21,10.1.1.24,2,1
2.217570,19,10.1.1.21,10.1.1.24,3,1
2.218108,8,10.1.1.9,10.1.1.24,2,1
2.218847,8,10.1.1.9,10.1.1.24,2,1
2.219446,14,10.1.1.9,10.1.1.24,2,1
2.219446,14,10.1.1.9,10.1.1.24,3,1
2.220245,14,10.1.1.15,10.1.1.24,2,1
2.222752,8,10.1.1.9,10.1.1.24,3,1
2.230408,19,10.1.1.21,10.1.1.24,2,1
2.230408,19,10.1.1.21,10.1.1.24,3,1
2.232142,20,10.1.1.22,10.1.1.24,2,1
2.232142,20,10.1.1.22,10.1.1.24,3,1
2.232661,21,10.1.1.22,10.1.1.24,3,1
2.252701,23,10.1.1.24,10.1.1.4,3,1
2.253419,23,10.1.1.24,10.1.1.9,2,1
2.258681,23,10.1.1.24,10.1.1.15,1,1
2.263501,28,10.1.1.4,10.1.1.24,1,1
2.263501,28,10.1.1.4,10.1.1.24,2,1
2.264060,28,10.1.1.21,10.1.1.24,1,1
2.264060,28,10.1.1.21,10.1.1.24,2,1
2.284033,26,10.1.1.27,10.1.1.4,1,1
2.292004,28,10.1.1.21,10.1.1.24,0,1
2.292004,28,10.1.1.21,10.1.1.24,1,1
2.299675,19,10.1.1.21,10.1.1.24,3,1
2.299675,19,10.1.1.21,10.1.1.24,4,1
2.317357,20,10.1.1.21,10.1.1.24,2,1
2.319452,7,10.1.1.7,10.1.1.24,1,1
2.319452,7,10.1.1.7,10.1.1.24,2,1
2.324324,20,10.1.1.21,10.1.1.24,3,1
2.325680,25,10.1.1.26,10.1.1.5,1,1
2.332432,25,10.1.1.26,10.1.1.5,1,1
2.336672,6,10.1.1.7,10.1.1.24,2,1
