time,node,src,dst,hopcount,interface
1.491947,15,10.1.1.3,10.1.1.38,0,1
1.491947,20,10.1.1.6,10.1.1.35,0,1
1.491947,14,10.1.1.3,10.1.1.38,0,1
1.491947,14,10.1.1.3,10.1.1.38,1,1
1.492893,7,10.1.1.3,10.1.1.38,1,1
1.492893,15,10.1.1.3,10.1.1.38,1,1
1.492893,21,10.1.1.3,10.1.1.38,1,1
1.492893,8,10.1.1.3,10.1.1.38,1,1
1.492893,22,10.1.1.3,10.1.1.38,1,1
1.492894,0,10.1.1.3,10.1.1.38,1,1
1.492894,16,10.1.1.3,10.1.1.38,1,1
1.492894,28,10.1.1.3,10.1.1.38,1,1
1.492894,1,10.1.1.3,10.1.1.38,1,1
1.492894,9,10.1.1.3,10.1.1.38,1,1
1.492894,23,10.1.1.3,10.1.1.38,1,1
1.492894,29,10.1.1.3,10.1.1.38,1,1
1.492894,2,10.1.1.3,10.1.1.38,1,1
1.492894,30,10.1.1.3,10.1.1.38,1,1
1.492894,17,10.1.1.3,10.1.1.38,1,1
1.492894,35,10.1.1.3,10.1.1.38,1,1
1.492894,10,10.1.1.3,10.1.1.38,1,1
1.492894,24,10.1.1.3,10.1.1.38,1,1
1.492894,36,10.1.1.3,10.1.1.38,1,1
1.492894,3,10.1.1.3,10.1.1.38,1,1
1.492894,31,10.1.1.3,10.1.1.38,1,1
1.492894,37,10.1.1.3,10.1.1.38,1,1
1.493000,1,10.1.1.2,10.1.1.39,0,1
1.493000,4,10.1.1.5,10.1.1.36,0,1
1.493946,4,10.1.1.6,10.1.1.35,1,1
1.493946,6,10.1.1.6,10.1.1.35,1,1
1.494000,0,10.1.1.1,10.1.1.40,0,1
1.494815,0,10.1.1.2,10.1.1.39,0,1
1.494815,2,10.1.1.2,10.1.1.39,0,1
1.494815,8,10.1.1.2,10.1.1.39,0,1
1.494815,7,10.1.1.2,10.1.1.39,0,1
1.494815,9,10.1.1.2,10.1.1.39,0,1
1.494815,7,10.1.1.2,10.1.1.39,1,1
1.494815,3,10.1.1.2,10.1.1.39,0,1
1.494815,15,10.1.1.2,10.1.1.39,0,1
1.494815,10,10.1.1.2,10.1.1.39,0,1
1.494815,14,10.1.1.2,10.1.1.39,0,1
1.494815,16,10.1.1.2,10.1.1.39,0,1
1.494815,17,10.1.1.2,10.1.1.39,0,1
1.494815,22,10.1.1.2,10.1.1.39,0,1
1.494815,21,10.1.1.2,10.1.1.39,0,1
1.494815,23,10.1.1.2,10.1.1.39,0,1
1.494816,24,10.1.1.2,10.1.1.39,0,1
1.494894,17,10.1.1.3,10.1.1.38,2,1
1.495000,11,10.1.1.12,10.1.1.29,0,1
1.495761,0,10.1.1.2,10.1.1.39,1,1
1.495761,14,10.1.1.2,10.1.1.39,1,1
1.495894,10,10.1.1.3,10.1.1.38,2,1
1.495946,1,10.1.1.3,10.1.1.38,1,1
1.495947,15,10.1.1.3,10.1.1.38,1,1
1.496000,3,10.1.1.4,10.1.1.37,0,1
1.496815,0,10.1.1.2,10.1.1.39,1,1
1.496848,0,10.1.1.3,10.1.1.38,1,1
1.496848,2,10.1.1.3,10.1.1.38,1,1
1.496848,8,10.1.1.3,10.1.1.38,1,1
1.496848,7,10.1.1.3,10.1.1.38,1,1
1.496848,9,10.1.1.3,10.1.1.38,1,1
1.496848,3,10.1.1.3,10.1.1.38,1,1
1.497794,2,10.1.1.4,10.1.1.37,0,1
1.497794,4,10.1.1.4,10.1.1.37,0,1
1.497794,10,10.1.1.4,10.1.1.37,0,1
1.497794,9,10.1.1.4,10.1.1.37,0,1
1.497794,11,10.1.1.4,10.1.1.37,0,1
1.497795,1,10.1.1.4,10.1.1.37,0,1
1.497795,5,10.1.1.4,10.1.1.37,0,1
1.497815,10,10.1.1.2,10.1.1.39,1,1
1.497946,8,10.1.1.3,10.1.1.38,1,1
1.498794,10,10.1.1.4,10.1.1.37,1,1
1.498815,8,10.1.1.2,10.1.1.39,1,1
1.498894,24,10.1.1.3,10.1.1.38,2,1
1.499000,18,10.1.1.19,10.1.1.22,0,1
1.499794,11,10.1.1.4,10.1.1.37,1,1
1.499815,2,10.1.1.2,10.1.1.39,1,1
1.499907,1,10.1.1.1,10.1.1.40,0,1
1.499907,7,10.1.1.1,10.1.1.40,0,1
1.499907,8,10.1.1.1,10.1.1.40,0,1
1.499907,2,10.1.1.1,10.1.1.40,0,1
1.499907,9,10.1.1.1,10.1.1.40,0,1
1.499907,9,10.1.1.1,10.1.1.40,1,1
1.499907,3,10.1.1.1,10.1.1.40,0,1
1.499947,0,10.1.1.3,10.1.1.38,1,1
1.499947,16,10.1.1.3,10.1.1.38,1,1
1.500000,7,10.1.1.8,10.1.1.33,0,1
1.500259,11,10.1.1.19,10.1.1.22,0,1
1.500259,17,10.1.1.19,10.1.1.22,0,1
1.500259,19,10.1.1.19,10.1.1.22,0,1
1.500259,25,10.1.1.19,10.1.1.22,0,1
1.500259,10,10.1.1.19,10.1.1.22,0,1
1.500259,12,10.1.1.19,10.1.1.22,0,1
1.500259,24,10.1.1.19,10.1.1.22,0,1
1.500259,26,10.1.1.19,10.1.1.22,0,1
1.500259,4,10.1.1.19,10.1.1.22,0,1
1.500259,20,10.1.1.19,10.1.1.22,0,1
1.500259,32,10.1.1.19,10.1.1.22,0,1
1.500259,5,10.1.1.19,10.1.1.22,0,1
1.500259,13,10.1.1.19,10.1.1.22,0,1
1.500259,27,10.1.1.19,10.1.1.22,0,1
1.500259,31,10.1.1.19,10.1.1.22,0,1
1.500259,33,10.1.1.19,10.1.1.22,0,1
1.500260,6,10.1.1.19,10.1.1.22,0,1
1.500260,34,10.1.1.19,10.1.1.22,0,1
1.500260,6,10.1.1.19,10.1.1.22,1,1
1.500260,39,10.1.1.19,10.1.1.22,0,1
1.500260,38,10.1.1.19,10.1.1.22,0,1
1.500907,8,10.1.1.1,10.1.1.40,1,1
1.500907,2,10.1.1.1,10.1.1.40,1,1
1.500947,7,10.1.1.3,10.1.1.38,1,1
1.501246,3,10.1.1.5,10.1.1.36,0,1
1.501246,5,10.1.1.5,10.1.1.36,0,1
1.501246,11,10.1.1.5,10.1.1.36,0,1
1.501246,10,10.1.1.5,10.1.1.36,0,1
1.501246,12,10.1.1.5,10.1.1.36,0,1
1.501246,2,10.1.1.5,10.1.1.36,0,1
1.501246,6,10.1.1.5,10.1.1.36,0,1
1.501246,18,10.1.1.5,10.1.1.36,0,1
1.501246,13,10.1.1.5,10.1.1.36,0,1
1.501246,19,10.1.1.5,10.1.1.36,0,1
1.501246,20,10.1.1.5,10.1.1.36,0,1
1.501259,12,10.1.1.19,10.1.1.22,1,1
1.501815,9,10.1.1.2,10.1.1.39,1,1
1.501907,3,10.1.1.1,10.1.1.40,1,1
1.501946,3,10.1.1.3,10.1.1.38,1,1
1.502246,10,10.1.1.5,10.1.1.36,1,1
1.502815,3,10.1.1.2,10.1.1.39,1,1
1.502907,7,10.1.1.1,10.1.1.40,1,1
1.503246,18,10.1.1.5,10.1.1.36,1,1
1.503259,4,10.1.1.19,10.1.1.22,1,1
1.503794,2,10.1.1.4,10.1.1.37,1,1
1.503794,4,10.1.1.4,10.1.1.37,1,1
1.503795,5,10.1.1.4,10.1.1.37,1,1
1.504259,25,10.1.1.19,10.1.1.22,1,1
1.504795,1,10.1.1.4,10.1.1.37,1,1
1.504815,14,10.1.1.2,10.1.1.39,1,1
1.504907,1,10.1.1.1,10.1.1.40,1,1
1.505116,8,10.1.1.3,10.1.1.38,1,1
1.505116,14,10.1.1.3,10.1.1.38,1,1
1.505116,16,10.1.1.3,10.1.1.38,1,1
1.505116,22,10.1.1.3,10.1.1.38,1,1
1.505116,7,10.1.1.3,10.1.1.38,1,1
1.505116,9,10.1.1.3,10.1.1.38,1,1
1.505116,21,10.1.1.3,10.1.1.38,1,1
1.505116,23,10.1.1.3,10.1.1.38,1,1
1.505116,1,10.1.1.3,10.1.1.38,1,1
1.505116,17,10.1.1.3,10.1.1.38,1,1
1.505116,29,10.1.1.3,10.1.1.38,1,1
1.505117,0,10.1.1.3,10.1.1.38,1,1
1.505117,2,10.1.1.3,10.1.1.38,1,1
1.505117,10,10.1.1.3,10.1.1.38,1,1
1.505117,24,10.1.1.3,10.1.1.38,1,1
1.505117,28,10.1.1.3,10.1.1.38,1,1
1.505117,30,10.1.1.3,10.1.1.38,1,1
1.505117,3,10.1.1.3,10.1.1.38,1,1
1.505117,31,10.1.1.3,10.1.1.38,1,1
1.505117,36,10.1.1.3,10.1.1.38,1,1
1.505117,25,10.1.1.3,10.1.1.38,1,1
1.505117,35,10.1.1.3,10.1.1.38,1,1
1.505117,37,10.1.1.3,10.1.1.38,1,1
1.505117,32,10.1.1.3,10.1.1.38,1,1
1.505117,38,10.1.1.3,10.1.1.38,1,1
1.505259,20,10.1.1.19,10.1.1.22,1,1
1.505259,5,10.1.1.19,10.1.1.22,1,1
1.505260,39,10.1.1.19,10.1.1.22,1,1
1.506083,1,10.1.1.2,10.1.1.39,1,1
1.506083,7,10.1.1.2,10.1.1.39,1,1
1.506083,8,10.1.1.2,10.1.1.39,1,1
1.506083,14,10.1.1.2,10.1.1.39,1,1
1.506083,15,10.1.1.2,10.1.1.39,1,1
1.506084,21,10.1.1.2,10.1.1.39,1,1
1.506117,25,10.1.1.3,10.1.1.38,2,1
1.506246,11,10.1.1.5,10.1.1.36,1,1
1.506246,6,10.1.1.5,10.1.1.36,1,1
1.506259,19,10.1.1.19,10.1.1.22,1,1
1.507246,2,10.1.1.5,10.1.1.36,1,1
1.507259,13,10.1.1.19,10.1.1.22,1,1
1.507259,33,10.1.1.19,10.1.1.22,1,1
1.507653,1,10.1.1.3,10.1.1.38,1,1
1.507653,7,10.1.1.3,10.1.1.38,1,1
1.507653,8,10.1.1.3,10.1.1.38,1,1
1.507653,2,10.1.1.3,10.1.1.38,1,1
1.507653,14,10.1.1.3,10.1.1.38,1,1
1.507653,9,10.1.1.3,10.1.1.38,1,1
1.507653,15,10.1.1.3,10.1.1.38,1,1
1.507654,16,10.1.1.3,10.1.1.38,1,1
1.507654,3,10.1.1.3,10.1.1.38,1,1
1.507654,21,10.1.1.3,10.1.1.38,1,1
1.507654,10,10.1.1.3,10.1.1.38,1,1
1.507794,9,10.1.1.4,10.1.1.37,1,1
1.508188,5,10.1.1.19,10.1.1.22,1,1
1.508188,13,10.1.1.19,10.1.1.22,1,1
1.508188,12,10.1.1.19,10.1.1.22,1,1
1.508188,20,10.1.1.19,10.1.1.22,1,1
1.508246,5,10.1.1.5,10.1.1.36,1,1
1.508246,20,10.1.1.5,10.1.1.36,1,1
1.508259,26,10.1.1.19,10.1.1.22,1,1
1.508259,32,10.1.1.19,10.1.1.22,1,1
1.508260,34,10.1.1.19,10.1.1.22,1,1
1.509134,6,10.1.1.19,10.1.1.22,1,1
1.509246,3,10.1.1.5,10.1.1.36,1,1
1.509246,19,10.1.1.5,10.1.1.36,1,1
1.509259,11,10.1.1.19,10.1.1.22,1,1
1.509259,27,10.1.1.19,10.1.1.22,1,1
1.510246,12,10.1.1.5,10.1.1.36,1,1
1.510246,13,10.1.1.5,10.1.1.36,1,1
1.510354,0,10.1.1.8,10.1.1.33,0,1
1.510354,14,10.1.1.8,10.1.1.33,0,1
1.510355,4,10.1.1.1,10.1.1.40,1,1
1.511321,3,10.1.1.6,10.1.1.35,1,1
1.511321,5,10.1.1.6,10.1.1.35,1,1
1.511321,3,10.1.1.6,10.1.1.35,2,1
1.511322,6,10.1.1.6,10.1.1.35,1,1
1.511901,32,10.1.1.19,10.1.1.22,1,1
1.511901,38,10.1.1.19,10.1.1.22,1,1
1.511901,31,10.1.1.19,10.1.1.22,1,1
1.511901,33,10.1.1.19,10.1.1.22,1,1
1.511902,37,10.1.1.19,10.1.1.22,1,1
1.511902,30,10.1.1.19,10.1.1.22,1,1
1.511902,34,10.1.1.19,10.1.1.22,1,1
1.511902,36,10.1.1.19,10.1.1.22,1,1
1.512348,5,10.1.1.5,10.1.1.36,1,1
1.512348,13,10.1.1.5,10.1.1.36,1,1
1.512348,12,10.1.1.5,10.1.1.36,1,1
1.512355,4,10.1.1.1,10.1.1.40,2,1
1.513043,7,10.1.1.3,10.1.1.38,1,1
1.513043,10,10.1.1.3,10.1.1.38,1,1
1.513354,14,10.1.1.8,10.1.1.33,1,1
1.513755,27,10.1.1.19,10.1.1.22,1,1
1.513755,33,10.1.1.19,10.1.1.22,1,1
1.513756,26,10.1.1.19,10.1.1.22,1,1
1.514169,1,10.1.1.1,10.1.1.40,1,1
1.514169,3,10.1.1.1,10.1.1.40,1,1
1.514169,9,10.1.1.1,10.1.1.40,1,1
1.514170,8,10.1.1.1,10.1.1.40,1,1
1.514170,10,10.1.1.1,10.1.1.40,1,1
1.514170,0,10.1.1.1,10.1.1.40,1,1
1.514170,4,10.1.1.1,10.1.1.40,1,1
1.515022,20,10.1.1.19,10.1.1.22,1,1
1.515022,26,10.1.1.19,10.1.1.22,1,1
1.515022,34,10.1.1.19,10.1.1.22,1,1
1.515022,19,10.1.1.19,10.1.1.22,1,1
1.515022,33,10.1.1.19,10.1.1.22,1,1
1.515022,13,10.1.1.19,10.1.1.22,1,1
1.515518,0,10.1.1.3,10.1.1.38,1,1
1.515518,14,10.1.1.3,10.1.1.38,1,1
1.515519,3,10.1.1.4,10.1.1.37,1,1
1.516313,26,10.1.1.19,10.1.1.22,1,1
1.516313,32,10.1.1.19,10.1.1.22,1,1
1.516313,34,10.1.1.19,10.1.1.22,1,1
1.516313,25,10.1.1.19,10.1.1.22,1,1
1.516313,27,10.1.1.19,10.1.1.22,1,1
1.516313,39,10.1.1.19,10.1.1.22,1,1
1.516354,0,10.1.1.8,10.1.1.33,1,1
1.516505,4,10.1.1.3,10.1.1.38,1,1
1.518288,3,10.1.1.3,10.1.1.38,2,1
1.518288,9,10.1.1.3,10.1.1.38,2,1
1.518288,2,10.1.1.3,10.1.1.38,2,1
1.518288,16,10.1.1.3,10.1.1.38,2,1
1.518288,8,10.1.1.3,10.1.1.38,2,1
1.518288,1,10.1.1.3,10.1.1.38,2,1
1.518288,15,10.1.1.3,10.1.1.38,2,1
1.518288,23,10.1.1.3,10.1.1.38,2,1
1.518288,22,10.1.1.3,10.1.1.38,2,1
1.518288,7,10.1.1.3,10.1.1.38,2,1
1.518288,0,10.1.1.3,10.1.1.38,2,1
1.518288,14,10.1.1.3,10.1.1.38,2,1
1.518490,12,10.1.1.12,10.1.1.29,0,1
1.519315,1,10.1.1.8,10.1.1.33,1,1
1.519315,7,10.1.1.8,10.1.1.33,1,1
1.519315,8,10.1.1.8,10.1.1.33,1,1
1.519315,14,10.1.1.8,10.1.1.33,1,1
1.519517,6,10.1.1.5,10.1.1.36,1,1
1.519517,12,10.1.1.5,10.1.1.36,1,1
1.519517,20,10.1.1.5,10.1.1.36,1,1
1.519517,5,10.1.1.5,10.1.1.36,1,1
1.519517,19,10.1.1.5,10.1.1.36,1,1
1.519517,11,10.1.1.5,10.1.1.36,1,1
1.519517,27,10.1.1.5,10.1.1.36,1,1
1.519517,4,10.1.1.5,10.1.1.36,1,1
1.519517,18,10.1.1.5,10.1.1.36,1,1
1.519517,26,10.1.1.5,10.1.1.36,1,1
1.519518,25,10.1.1.5,10.1.1.36,1,1
1.519518,25,10.1.1.5,10.1.1.36,2,1
1.519518,34,10.1.1.5,10.1.1.36,1,1
1.519518,33,10.1.1.5,10.1.1.36,1,1
1.520441,0,10.1.1.1,10.1.1.40,1,1
1.520441,8,10.1.1.1,10.1.1.40,1,1
1.520441,14,10.1.1.1,10.1.1.40,1,1
1.520441,1,10.1.1.1,10.1.1.40,1,1
1.520441,15,10.1.1.1,10.1.1.40,1,1
1.520441,9,10.1.1.1,10.1.1.40,1,1
1.520441,21,10.1.1.1,10.1.1.40,1,1
1.520441,2,10.1.1.1,10.1.1.40,1,1
1.520441,16,10.1.1.1,10.1.1.40,1,1
1.520441,22,10.1.1.1,10.1.1.40,1,1
1.520442,23,10.1.1.1,10.1.1.40,1,1
1.520442,10,10.1.1.1,10.1.1.40,1,1
1.520442,3,10.1.1.1,10.1.1.40,1,1
1.520442,17,10.1.1.1,10.1.1.40,1,1
1.520442,24,10.1.1.1,10.1.1.40,1,1
1.520517,26,10.1.1.5,10.1.1.36,2,1
1.520803,13,10.1.1.19,10.1.1.22,1,1
1.520803,19,10.1.1.19,10.1.1.22,1,1
1.520803,27,10.1.1.19,10.1.1.22,1,1
1.520803,12,10.1.1.19,10.1.1.22,1,1
1.520803,26,10.1.1.19,10.1.1.22,1,1
1.520804,6,10.1.1.19,10.1.1.22,1,1
1.520804,34,10.1.1.19,10.1.1.22,1,1
1.520804,5,10.1.1.19,10.1.1.22,1,1
1.521490,12,10.1.1.12,10.1.1.29,1,1
1.521505,4,10.1.1.3,10.1.1.38,2,1
1.521518,34,10.1.1.5,10.1.1.36,2,1
1.521889,13,10.1.1.5,10.1.1.36,1,1
1.521889,19,10.1.1.5,10.1.1.36,1,1
1.521889,27,10.1.1.5,10.1.1.36,1,1
1.521889,12,10.1.1.5,10.1.1.36,1,1
1.521889,26,10.1.1.5,10.1.1.36,1,1
1.521890,6,10.1.1.5,10.1.1.36,1,1
1.521890,34,10.1.1.5,10.1.1.36,1,1
1.522441,21,10.1.1.1,10.1.1.40,2,1
1.522936,19,10.1.1.19,10.1.1.22,1,1
1.522936,25,10.1.1.19,10.1.1.22,1,1
1.522936,27,10.1.1.19,10.1.1.22,1,1
1.522936,33,10.1.1.19,10.1.1.22,1,1
1.522936,18,10.1.1.19,10.1.1.22,1,1
1.522936,20,10.1.1.19,10.1.1.22,1,1
1.522936,32,10.1.1.19,10.1.1.22,1,1
1.522936,34,10.1.1.19,10.1.1.22,1,1
1.522936,12,10.1.1.19,10.1.1.22,1,1
1.522936,24,10.1.1.19,10.1.1.22,1,1
1.522936,11,10.1.1.19,10.1.1.22,1,1
1.522936,13,10.1.1.19,10.1.1.22,1,1
1.522936,17,10.1.1.19,10.1.1.22,1,1
1.522936,31,10.1.1.19,10.1.1.22,1,1
1.522936,39,10.1.1.19,10.1.1.22,1,1
1.522936,38,10.1.1.19,10.1.1.22,1,1
1.522936,5,10.1.1.19,10.1.1.22,1,1
1.522936,23,10.1.1.19,10.1.1.22,1,1
1.522937,6,10.1.1.19,10.1.1.22,1,1
1.522937,30,10.1.1.19,10.1.1.22,1,1
1.522937,37,10.1.1.19,10.1.1.22,1,1
1.522997,1,10.1.1.5,10.1.1.36,1,1
1.522997,8,10.1.1.5,10.1.1.36,1,1
1.522998,0,10.1.1.5,10.1.1.36,1,1
1.522998,0,10.1.1.5,10.1.1.36,2,1
1.522998,7,10.1.1.5,10.1.1.36,1,1
1.522998,15,10.1.1.5,10.1.1.36,1,1
1.522998,14,10.1.1.5,10.1.1.36,1,1
1.524170,10,10.1.1.1,10.1.1.40,2,1
1.524625,2,10.1.1.5,10.1.1.36,1,1
1.524625,4,10.1.1.5,10.1.1.36,1,1
1.524625,10,10.1.1.5,10.1.1.36,1,1
1.524625,9,10.1.1.5,10.1.1.36,1,1
1.524625,11,10.1.1.5,10.1.1.36,1,1
1.524625,1,10.1.1.5,10.1.1.36,1,1
1.524625,5,10.1.1.5,10.1.1.36,1,1
1.525571,2,10.1.1.1,10.1.1.40,1,1
1.525571,8,10.1.1.1,10.1.1.40,1,1
1.525571,10,10.1.1.1,10.1.1.40,1,1
1.525571,16,10.1.1.1,10.1.1.40,1,1
1.525572,1,10.1.1.1,10.1.1.40,1,1
1.525572,3,10.1.1.1,10.1.1.40,1,1
1.525572,15,10.1.1.1,10.1.1.40,1,1
1.525572,17,10.1.1.1,10.1.1.40,1,1
1.525572,7,10.1.1.1,10.1.1.40,1,1
1.525572,11,10.1.1.1,10.1.1.40,1,1
1.525572,23,10.1.1.1,10.1.1.40,1,1
1.525572,0,10.1.1.1,10.1.1.40,1,1
1.525572,4,10.1.1.1,10.1.1.40,1,1
1.525572,14,10.1.1.1,10.1.1.40,1,1
1.525572,18,10.1.1.1,10.1.1.40,1,1
1.525572,22,10.1.1.1,10.1.1.40,1,1
1.525572,24,10.1.1.1,10.1.1.40,1,1
1.525572,21,10.1.1.1,10.1.1.40,1,1
1.525572,12,10.1.1.1,10.1.1.40,1,1
1.525572,5,10.1.1.1,10.1.1.40,1,1
1.525572,19,10.1.1.1,10.1.1.40,1,1
1.525572,29,10.1.1.1,10.1.1.40,1,1
1.525572,28,10.1.1.1,10.1.1.40,1,1
1.526441,14,10.1.1.1,10.1.1.40,2,1
1.526698,14,10.1.1.1,10.1.1.40,2,1
1.526698,22,10.1.1.1,10.1.1.40,2,1
1.526698,28,10.1.1.1,10.1.1.40,2,1
1.526699,15,10.1.1.1,10.1.1.40,2,1
1.526699,29,10.1.1.1,10.1.1.40,2,1
1.526699,7,10.1.1.1,10.1.1.40,2,1
1.526699,35,10.1.1.1,10.1.1.40,2,1
1.526699,8,10.1.1.1,10.1.1.40,2,1
1.526699,0,10.1.1.1,10.1.1.40,2,1
1.527315,8,10.1.1.8,10.1.1.33,2,1
1.527517,27,10.1.1.5,10.1.1.36,2,1
1.527518,33,10.1.1.5,10.1.1.36,2,1
1.527572,5,10.1.1.1,10.1.1.40,2,1
1.527596,3,10.1.1.19,10.1.1.22,1,1
1.527596,5,10.1.1.19,10.1.1.22,1,1
1.527596,11,10.1.1.19,10.1.1.22,1,1
1.527596,10,10.1.1.19,10.1.1.22,1,1
1.527596,12,10.1.1.19,10.1.1.22,1,1
1.527596,2,10.1.1.19,10.1.1.22,1,1
1.527596,6,10.1.1.19,10.1.1.22,1,1
1.527596,18,10.1.1.19,10.1.1.22,1,1
1.527596,9,10.1.1.19,10.1.1.22,1,1
1.527596,13,10.1.1.19,10.1.1.22,1,1
1.527596,17,10.1.1.19,10.1.1.22,1,1
1.527596,19,10.1.1.19,10.1.1.22,1,1
1.527597,16,10.1.1.19,10.1.1.22,1,1
1.527597,20,10.1.1.19,10.1.1.22,1,1
1.527597,1,10.1.1.19,10.1.1.22,1,1
1.527597,25,10.1.1.19,10.1.1.22,1,1
1.527597,8,10.1.1.19,10.1.1.22,1,1
1.527597,24,10.1.1.19,10.1.1.22,1,1
1.527597,15,10.1.1.19,10.1.1.22,1,1
1.527997,1,10.1.1.5,10.1.1.36,2,1
1.527997,8,10.1.1.5,10.1.1.36,2,1
1.528441,15,10.1.1.1,10.1.1.40,2,1
1.528562,2,10.1.1.6,10.1.1.35,2,1
1.528562,4,10.1.1.6,10.1.1.35,2,1
1.528562,10,10.1.1.6,10.1.1.35,2,1
1.528562,9,10.1.1.6,10.1.1.35,2,1
1.528562,11,10.1.1.6,10.1.1.35,2,1
1.528563,1,10.1.1.6,10.1.1.35,2,1
1.528563,5,10.1.1.6,10.1.1.35,2,1
1.528563,17,10.1.1.6,10.1.1.35,2,1
1.528563,8,10.1.1.6,10.1.1.35,2,1
1.528563,12,10.1.1.6,10.1.1.35,2,1
1.528563,18,10.1.1.6,10.1.1.35,2,1
1.528563,19,10.1.1.6,10.1.1.35,2,1
1.528563,0,10.1.1.6,10.1.1.35,2,1
1.528563,6,10.1.1.6,10.1.1.35,2,1
1.528563,13,10.1.1.6,10.1.1.35,2,1
1.528572,11,10.1.1.1,10.1.1.40,2,1
1.529315,1,10.1.1.8,10.1.1.33,2,1
1.529629,1,10.1.1.5,10.1.1.36,2,1
1.529629,7,10.1.1.5,10.1.1.36,2,1
1.529629,8,10.1.1.5,10.1.1.36,2,1
1.529630,2,10.1.1.5,10.1.1.36,2,1
1.529630,14,10.1.1.5,10.1.1.36,2,1
1.530592,3,10.1.1.4,10.1.1.37,1,1
1.530592,5,10.1.1.4,10.1.1.37,1,1
1.530592,11,10.1.1.4,10.1.1.37,1,1
1.530592,10,10.1.1.4,10.1.1.37,1,1
1.530592,12,10.1.1.4,10.1.1.37,1,1
1.530593,2,10.1.1.4,10.1.1.37,1,1
1.530593,6,10.1.1.4,10.1.1.37,1,1
1.530593,18,10.1.1.4,10.1.1.37,1,1
1.530593,13,10.1.1.4,10.1.1.37,1,1
1.530593,17,10.1.1.4,10.1.1.37,1,1
1.530593,19,10.1.1.4,10.1.1.37,1,1
1.530593,20,10.1.1.4,10.1.1.37,1,1
1.530593,25,10.1.1.4,10.1.1.37,1,1
