time,node,src,dst,hopcount,interface
5.811604,7,10.1.1.3,10.1.1.28,2,1
5.811604,12,10.1.1.3,10.1.1.28,2,1
5.811604,15,10.1.1.3,10.1.1.28,3,1
5.811604,22,10.1.1.3,10.1.1.28,3,1
5.811604,18,10.1.1.3,10.1.1.28,2,1
5.811604,6,10.1.1.3,10.1.1.28,2,1
5.811604,27,10.1.1.3,10.1.1.28,3,1
5.811604,24,10.1.1.3,10.1.1.28,2,1
5.811604,16,10.1.1.3,10.1.1.28,3,1
5.811604,28,10.1.1.3,10.1.1.28,3,1
5.811604,23,10.1.1.3,10.1.1.28,3,1
5.811604,10,10.1.1.3,10.1.1.28,3,1
5.811604,0,10.1.1.3,10.1.1.28,2,1
5.811604,17,10.1.1.3,10.1.1.28,3,1
5.811604,29,10.1.1.3,10.1.1.28,3,1
5.811604,11,10.1.1.3,10.1.1.28,3,1
5.813190,15,10.1.1.3,10.1.1.28,3,1
5.813190,9,10.1.1.3,10.1.1.28,3,1
5.813190,13,10.1.1.3,10.1.1.28,3,1
5.813191,20,10.1.1.3,10.1.1.28,3,1
5.813191,8,10.1.1.3,10.1.1.28,3,1
5.813191,21,10.1.1.3,10.1.1.28,3,1
5.813191,7,10.1.1.3,10.1.1.28,3,1
5.813191,19,10.1.1.3,10.1.1.28,3,1
5.813191,22,10.1.1.3,10.1.1.28,3,1
5.813191,16,10.1.1.3,10.1.1.28,3,1
5.813191,10,10.1.1.3,10.1.1.28,3,1
5.813191,27,10.1.1.3,10.1.1.28,3,1
5.813191,3,10.1.1.3,10.1.1.28,3,1
5.813191,2,10.1.1.3,10.1.1.28,3,1
5.813191,12,10.1.1.3,10.1.1.28,3,1
5.813191,25,10.1.1.3,10.1.1.28,3,1
5.813191,26,10.1.1.3,10.1.1.28,3,1
5.813191,6,10.1.1.3,10.1.1.28,3,1
5.813191,1,10.1.1.3,10.1.1.28,3,1
5.813191,18,10.1.1.3,10.1.1.28,3,1
5.813191,4,10.1.1.3,10.1.1.28,3,1
5.813191,28,10.1.1.3,10.1.1.28,3,1
5.813191,24,10.1.1.3,10.1.1.28,3,1
5.813191,11,10.1.1.3,10.1.1.28,3,1
5.813191,23,10.1.1.3,10.1.1.28,3,1
5.813191,17,10.1.1.3,10.1.1.28,3,1
5.813191,0,10.1.1.3,10.1.1.28,3,1
5.813191,29,10.1.1.3,10.1.1.28,3,1
5.813191,5,10.1.1.3,10.1.1.28,3,1
5.827197,5,10.1.1.12,10.1.1.17,1,1
5.827197,10,10.1.1.12,10.1.1.17,1,1
5.827197,11,10.1.1.12,10.1.1.17,1,1
5.827197,16,10.1.1.12,10.1.1.17,1,1
5.827197,17,10.1.1.12,10.1.1.17,1,1
5.845111,25,10.1.1.3,10.1.1.28,2,1
5.845111,18,10.1.1.3,10.1.1.28,2,1
5.845111,19,10.1.1.3,10.1.1.28,2,1
5.845111,26,10.1.1.3,10.1.1.28,2,1
5.845111,13,10.1.1.3,10.1.1.28,2,1
5.845111,12,10.1.1.3,10.1.1.28,2,1
5.845111,20,10.1.1.3,10.1.1.28,2,1
5.845111,27,10.1.1.3,10.1.1.28,2,1
5.848337,29,10.1.1.16,10.1.1.14,1,1
5.848337,23,10.1.1.16,10.1.1.14,1,1
5.848337,17,10.1.1.16,10.1.1.14,1,1
5.848337,16,10.1.1.16,10.1.1.14,1,1
5.848337,10,10.1.1.16,10.1.1.14,1,1
5.848337,11,10.1.1.16,10.1.1.14,1,1
5.868556,6,10.1.1.1,10.1.1.30,0,1
5.868556,1,10.1.1.1,10.1.1.30,0,1
5.868556,7,10.1.1.1,10.1.1.30,0,1
5.868556,7,10.1.1.1,10.1.1.30,1,1
5.868556,12,10.1.1.1,10.1.1.30,0,1
5.868556,12,10.1.1.1,10.1.1.30,1,1
5.868557,13,10.1.1.1,10.1.1.30,0,1
5.868557,18,10.1.1.1,10.1.1.30,0,1
5.868557,18,10.1.1.1,10.1.1.30,1,1
5.869503,6,10.1.1.1,10.1.1.30,1,1
5.869503,1,10.1.1.1,10.1.1.30,1,1
5.869503,8,10.1.1.1,10.1.1.30,1,1
5.869503,0,10.1.1.1,10.1.1.30,1,1
5.869503,9,10.1.1.1,10.1.1.30,1,1
5.869503,2,10.1.1.1,10.1.1.30,1,1
5.869503,24,10.1.1.1,10.1.1.30,1,1
5.869503,3,10.1.1.1,10.1.1.30,1,1
5.869503,3,10.1.1.1,10.1.1.30,2,1
5.869503,19,10.1.1.1,10.1.1.30,1,1
5.869503,25,10.1.1.1,10.1.1.30,1,1
5.869556,1,10.1.1.1,10.1.1.30,1,1
5.870449,2,10.1.1.1,10.1.1.30,2,1
5.870449,8,10.1.1.1,10.1.1.30,2,1
5.870449,4,10.1.1.1,10.1.1.30,2,1
5.870449,9,10.1.1.1,10.1.1.30,2,1
5.870449,10,10.1.1.1,10.1.1.30,2,1
5.870450,5,10.1.1.1,10.1.1.30,2,1
5.870450,1,10.1.1.1,10.1.1.30,2,1
5.870450,16,10.1.1.1,10.1.1.30,2,1
5.870450,16,10.1.1.1,10.1.1.30,3,1
5.870450,14,10.1.1.1,10.1.1.30,2,1
5.870450,15,10.1.1.1,10.1.1.30,2,1
5.870450,11,10.1.1.1,10.1.1.30,2,1
5.870450,7,10.1.1.1,10.1.1.30,2,1
5.870450,21,10.1.1.1,10.1.1.30,2,1
5.870450,13,10.1.1.1,10.1.1.30,2,1
5.870450,6,10.1.1.1,10.1.1.30,2,1
5.870450,22,10.1.1.1,10.1.1.30,2,1
5.870450,0,10.1.1.1,10.1.1.30,2,1
5.870450,17,10.1.1.1,10.1.1.30,2,1
5.870450,20,10.1.1.1,10.1.1.30,2,1
5.870450,23,10.1.1.1,10.1.1.30,2,1
5.870450,27,10.1.1.1,10.1.1.30,2,1
5.871396,10,10.1.1.1,10.1.1.30,3,1
5.872556,6,10.1.1.1,10.1.1.30,1,1
5.873449,10,10.1.1.1,10.1.1.30,3,1
5.873503,2,10.1.1.1,10.1.1.30,2,1
5.873503,19,10.1.1.1,10.1.1.30,2,1
5.874449,4,10.1.1.1,10.1.1.30,3,1
5.874450,20,10.1.1.1,10.1.1.30,3,1
5.874557,13,10.1.1.1,10.1.1.30,1,1
5.875235,7,10.1.1.1,10.1.1.30,1,1
5.875235,0,10.1.1.1,10.1.1.30,1,1
5.875235,12,10.1.1.1,10.1.1.30,1,1
5.875235,1,10.1.1.1,10.1.1.30,1,1
5.875235,13,10.1.1.1,10.1.1.30,1,1
5.875235,18,10.1.1.1,10.1.1.30,1,1
5.875235,8,10.1.1.1,10.1.1.30,1,1
5.875235,2,10.1.1.1,10.1.1.30,1,1
5.875503,9,10.1.1.1,10.1.1.30,2,1
5.876450,11,10.1.1.1,10.1.1.30,3,1
5.877396,5,10.1.1.1,10.1.1.30,3,1
5.877396,17,10.1.1.1,10.1.1.30,3,1
5.877396,4,10.1.1.1,10.1.1.30,3,1
5.878503,8,10.1.1.1,10.1.1.30,2,1
5.878528,5,10.1.1.1,10.1.1.30,3,1
5.878528,10,10.1.1.1,10.1.1.30,3,1
