[0/2] Re-checking globbed directories...
ninja: no work to do.

========================================
  AODV SIMULATOR
========================================
Protocol:  CC-AODV
Mode:      cc-aodv
Nodes:     80
SimTime:   10 s
Speed:     5..5 m/s
Flows:     10
Seed:      1
Trace:     false
ASCII PHY nodes: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
Flow trace: all src-dst pairs
Output:    outputs/v2-exp1-802154-cc-aodv-n80-results.csv
========================================

Network: 802.15.4 approximation (1 Mbps PHY, Friis+Range≤200m)
Topology: 9x9 grid, 100 m spacing, area 900x900 m
CC-AODV enabled with BaseThreshold=4

Traffic flows (10):
  Flow 0: Node 0 -> Node 79
  Flow 1: Node 1 -> Node 78
  Flow 2: Node 2 -> Node 77
  Flow 3: Node 3 -> Node 76
  Flow 4: Node 4 -> Node 75
  Flow 5: Node 5 -> Node 74
  Flow 6: Node 6 -> Node 73
  Flow 7: Node 7 -> Node 72
  Flow 8: Node 8 -> Node 71
  Flow 9: Node 9 -> Node 70

Starting simulation...

========== Per-Flow Statistics ==========
Flow 53 (10.1.1.77 -> 10.1.1.76)  Tx=24  Rx=24  Lost=0  Delay=7 ms
Flow 54 (10.1.1.78 -> 10.1.1.70)  Tx=7  Rx=7  Lost=0  Delay=7 ms
Flow 55 (10.1.1.78 -> 10.1.1.76)  Tx=3  Rx=0  Lost=3
Flow 56 (10.1.1.68 -> 10.1.1.69)  Tx=5  Rx=5  Lost=0  Delay=5 ms
Flow 57 (10.1.1.68 -> 10.1.1.76)  Tx=9  Rx=9  Lost=0  Delay=14 ms
Flow 58 (10.1.1.76 -> 10.1.1.66)  Tx=4  Rx=4  Lost=0  Delay=18 ms
Flow 59 (10.1.1.76 -> 10.1.1.78)  Tx=1  Rx=0  Lost=1
Flow 60 (10.1.1.75 -> 10.1.1.76)  Tx=7  Rx=7  Lost=0  Delay=3 ms
Flow 61 (10.1.1.75 -> 10.1.1.73)  Tx=2  Rx=0  Lost=2
Flow 62 (10.1.1.70 -> 10.1.1.78)  Tx=13  Rx=10  Lost=3  Delay=2 ms
Flow 63 (10.1.1.70 -> 10.1.1.60)  Tx=5  Rx=5  Lost=0  Delay=3 ms
Flow 64 (10.1.1.64 -> 10.1.1.66)  Tx=1  Rx=1  Lost=0  Delay=40 ms
Flow 65 (10.1.1.64 -> 10.1.1.73)  Tx=3  Rx=3  Lost=0  Delay=9 ms
Flow 66 (10.1.1.65 -> 10.1.1.57)  Tx=11  Rx=11  Lost=0  Delay=3 ms
Flow 67 (10.1.1.65 -> 10.1.1.73)  Tx=14  Rx=14  Lost=0  Delay=7 ms
Flow 68 (10.1.1.69 -> 10.1.1.68)  Tx=7  Rx=0  Lost=6
Flow 69 (10.1.1.76 -> 10.1.1.68)  Tx=8  Rx=8  Lost=0  Delay=9 ms
Flow 70 (10.1.1.60 -> 10.1.1.51)  Tx=4  Rx=4  Lost=0  Delay=9 ms
Flow 71 (10.1.1.77 -> 10.1.1.67)  Tx=2  Rx=2  Lost=0  Delay=1214 ms
Flow 72 (10.1.1.77 -> 10.1.1.78)  Tx=5  Rx=5  Lost=0  Delay=9 ms
Flow 73 (10.1.1.77 -> 10.1.1.79)  Tx=9  Rx=9  Lost=0  Delay=14 ms
Flow 74 (10.1.1.60 -> 10.1.1.59)  Tx=6  Rx=6  Lost=0  Delay=7 ms
Flow 75 (10.1.1.60 -> 10.1.1.78)  Tx=9  Rx=8  Lost=1  Delay=588 ms
Flow 76 (10.1.1.69 -> 10.1.1.59)  Tx=3  Rx=3  Lost=0  Delay=142 ms
Flow 77 (10.1.1.69 -> 10.1.1.78)  Tx=3  Rx=3  Lost=0  Delay=42 ms
Flow 78 (10.1.1.51 -> 10.1.1.43)  Tx=3  Rx=3  Lost=0  Delay=3 ms
Flow 79 (10.1.1.57 -> 10.1.1.65)  Tx=23  Rx=19  Lost=4  Delay=6 ms
Flow 80 (10.1.1.57 -> 10.1.1.59)  Tx=2  Rx=2  Lost=0  Delay=242 ms
Flow 81 (10.1.1.68 -> 10.1.1.60)  Tx=1  Rx=1  Lost=0  Delay=11 ms
Flow 82 (10.1.1.43 -> 10.1.1.25)  Tx=10  Rx=10  Lost=0  Delay=131 ms
Flow 83 (10.1.1.59 -> 10.1.1.60)  Tx=9  Rx=9  Lost=0  Delay=4 ms
Flow 84 (10.1.1.59 -> 10.1.1.49)  Tx=7  Rx=6  Lost=1  Delay=16 ms
Flow 85 (10.1.1.60 -> 10.1.1.52)  Tx=6  Rx=6  Lost=0  Delay=6 ms
Flow 86 (10.1.1.66 -> 10.1.1.64)  Tx=2  Rx=2  Lost=0  Delay=54 ms
Flow 87 (10.1.1.66 -> 10.1.1.68)  Tx=4  Rx=0  Lost=2
Flow 88 (10.1.1.52 -> 10.1.1.44)  Tx=6  Rx=6  Lost=0  Delay=5 ms
Flow 89 (10.1.1.66 -> 10.1.1.76)  Tx=8  Rx=8  Lost=0  Delay=9 ms
Flow 90 (10.1.1.66 -> 10.1.1.56)  Tx=4  Rx=4  Lost=0  Delay=23 ms
Flow 91 (10.1.1.49 -> 10.1.1.48)  Tx=22  Rx=22  Lost=0  Delay=25 ms
Flow 92 (10.1.1.44 -> 10.1.1.26)  Tx=6  Rx=4  Lost=2  Delay=4 ms
Flow 93 (10.1.1.76 -> 10.1.1.74)  Tx=22  Rx=22  Lost=0  Delay=35 ms
Flow 94 (10.1.1.56 -> 10.1.1.38)  Tx=16  Rx=16  Lost=0  Delay=25 ms
Flow 95 (10.1.1.26 -> 10.1.1.8)  Tx=92  Rx=49  Lost=43  Delay=585 ms
Flow 96 (10.1.1.48 -> 10.1.1.38)  Tx=8  Rx=8  Lost=0  Delay=93 ms
Flow 97 (10.1.1.38 -> 10.1.1.29)  Tx=14  Rx=14  Lost=0  Delay=4 ms
Flow 98 (10.1.1.29 -> 10.1.1.21)  Tx=12  Rx=12  Lost=0  Delay=4 ms
Flow 99 (10.1.1.21 -> 10.1.1.3)  Tx=17  Rx=10  Lost=7  Delay=287 ms
Flow 100 (10.1.1.67 -> 10.1.1.76)  Tx=24  Rx=24  Lost=0  Delay=33 ms
Flow 101 (10.1.1.40 -> 10.1.1.38)  Tx=1  Rx=1  Lost=0  Delay=185 ms
Flow 102 (10.1.1.40 -> 10.1.1.41)  Tx=8  Rx=8  Lost=0  Delay=3 ms
Flow 103 (10.1.1.22 -> 10.1.1.23)  Tx=1  Rx=1  Lost=0  Delay=5 ms
Flow 104 (10.1.1.22 -> 10.1.1.40)  Tx=5  Rx=4  Lost=1  Delay=421 ms
Flow 105 (10.1.1.41 -> 10.1.1.31)  Tx=5  Rx=5  Lost=0  Delay=10 ms
Flow 106 (10.1.1.23 -> 10.1.1.14)  Tx=9  Rx=8  Lost=1  Delay=77 ms
Flow 107 (10.1.1.75 -> 10.1.1.65)  Tx=4  Rx=4  Lost=0  Delay=16 ms
Flow 108 (10.1.1.68 -> 10.1.1.50)  Tx=3  Rx=3  Lost=0  Delay=23 ms
Flow 109 (10.1.1.65 -> 10.1.1.75)  Tx=3  Rx=3  Lost=0  Delay=5 ms
Flow 110 (10.1.1.65 -> 10.1.1.56)  Tx=5  Rx=5  Lost=0  Delay=10 ms
Flow 111 (10.1.1.31 -> 10.1.1.21)  Tx=6  Rx=5  Lost=1  Delay=2 ms
Flow 112 (10.1.1.50 -> 10.1.1.68)  Tx=2  Rx=2  Lost=0  Delay=20 ms
Flow 113 (10.1.1.50 -> 10.1.1.49)  Tx=4  Rx=4  Lost=0  Delay=5 ms
Flow 114 (10.1.1.49 -> 10.1.1.59)  Tx=8  Rx=7  Lost=1  Delay=4 ms
Flow 115 (10.1.1.49 -> 10.1.1.31)  Tx=11  Rx=11  Lost=0  Delay=5 ms
Flow 116 (10.1.1.14 -> 10.1.1.4)  Tx=18  Rx=15  Lost=3  Delay=92 ms
Flow 117 (10.1.1.56 -> 10.1.1.48)  Tx=1  Rx=1  Lost=0  Delay=674 ms
Flow 118 (10.1.1.56 -> 10.1.1.74)  Tx=15  Rx=15  Lost=0  Delay=6 ms
Flow 119 (10.1.1.66 -> 10.1.1.48)  Tx=3  Rx=0  Lost=2
Flow 120 (10.1.1.66 -> 10.1.1.74)  Tx=17  Rx=17  Lost=0  Delay=6 ms
Flow 121 (10.1.1.58 -> 10.1.1.67)  Tx=21  Rx=21  Lost=0  Delay=9 ms
Flow 122 (10.1.1.58 -> 10.1.1.56)  Tx=5  Rx=4  Lost=1  Delay=510 ms
Flow 123 (10.1.1.74 -> 10.1.1.64)  Tx=6  Rx=6  Lost=0  Delay=30 ms
Flow 124 (10.1.1.58 -> 10.1.1.50)  Tx=5  Rx=5  Lost=0  Delay=6 ms
Flow 125 (10.1.1.64 -> 10.1.1.46)  Tx=21  Rx=20  Lost=1  Delay=28 ms
Flow 126 (10.1.1.59 -> 10.1.1.69)  Tx=6  Rx=6  Lost=0  Delay=3 ms
Flow 127 (10.1.1.46 -> 10.1.1.28)  Tx=28  Rx=26  Lost=0  Delay=17 ms
Flow 128 (10.1.1.50 -> 10.1.1.42)  Tx=4  Rx=4  Lost=0  Delay=2 ms
Flow 129 (10.1.1.28 -> 10.1.1.10)  Tx=21  Rx=15  Lost=6  Delay=125 ms
Flow 130 (10.1.1.42 -> 10.1.1.32)  Tx=8  Rx=8  Lost=0  Delay=511 ms
Flow 131 (10.1.1.58 -> 10.1.1.66)  Tx=7  Rx=7  Lost=0  Delay=5 ms
Flow 132 (10.1.1.24 -> 10.1.1.32)  Tx=4  Rx=4  Lost=0  Delay=159 ms
Flow 133 (10.1.1.26 -> 10.1.1.44)  Tx=1  Rx=1  Lost=0  Delay=1518 ms
Flow 134 (10.1.1.44 -> 10.1.1.36)  Tx=3  Rx=3  Lost=0  Delay=2 ms
Flow 135 (10.1.1.44 -> 10.1.1.52)  Tx=8  Rx=8  Lost=0  Delay=14 ms
Flow 136 (10.1.1.52 -> 10.1.1.34)  Tx=4  Rx=4  Lost=0  Delay=105 ms
Flow 137 (10.1.1.52 -> 10.1.1.60)  Tx=12  Rx=12  Lost=0  Delay=29 ms
Flow 138 (10.1.1.36 -> 10.1.1.18)  Tx=24  Rx=22  Lost=1  Delay=104 ms
Flow 139 (10.1.1.60 -> 10.1.1.42)  Tx=5  Rx=5  Lost=0  Delay=22 ms
Flow 140 (10.1.1.60 -> 10.1.1.68)  Tx=8  Rx=7  Lost=1  Delay=994 ms
Flow 141 (10.1.1.57 -> 10.1.1.49)  Tx=6  Rx=6  Lost=0  Delay=21 ms
Flow 142 (10.1.1.42 -> 10.1.1.41)  Tx=18  Rx=18  Lost=0  Delay=12 ms
Flow 143 (10.1.1.42 -> 10.1.1.50)  Tx=8  Rx=8  Lost=0  Delay=11 ms
Flow 144 (10.1.1.50 -> 10.1.1.41)  Tx=1  Rx=1  Lost=0  Delay=612 ms
Flow 145 (10.1.1.50 -> 10.1.1.58)  Tx=16  Rx=16  Lost=0  Delay=4 ms
Flow 146 (10.1.1.55 -> 10.1.1.46)  Tx=3  Rx=3  Lost=0  Delay=6 ms
Flow 147 (10.1.1.55 -> 10.1.1.73)  Tx=43  Rx=43  Lost=0  Delay=4 ms
Flow 148 (10.1.1.18 -> 10.1.1.8)  Tx=57  Rx=54  Lost=3  Delay=168 ms
Flow 149 (10.1.1.43 -> 10.1.1.45)  Tx=3  Rx=3  Lost=0  Delay=121 ms
Flow 150 (10.1.1.43 -> 10.1.1.51)  Tx=6  Rx=0  Lost=6
Flow 151 (10.1.1.64 -> 10.1.1.56)  Tx=4  Rx=4  Lost=0  Delay=82 ms
Flow 152 (10.1.1.48 -> 10.1.1.39)  Tx=2  Rx=2  Lost=0  Delay=188 ms
Flow 153 (10.1.1.48 -> 10.1.1.49)  Tx=10  Rx=10  Lost=0  Delay=50 ms
Flow 154 (10.1.1.49 -> 10.1.1.39)  Tx=4  Rx=4  Lost=0  Delay=17 ms
Flow 155 (10.1.1.46 -> 10.1.1.55)  Tx=36  Rx=36  Lost=0  Delay=8 ms
Flow 156 (10.1.1.46 -> 10.1.1.48)  Tx=3  Rx=3  Lost=0  Delay=578 ms
Flow 157 (10.1.1.59 -> 10.1.1.51)  Tx=1  Rx=1  Lost=0  Delay=749 ms
Flow 158 (10.1.1.59 -> 10.1.1.57)  Tx=12  Rx=12  Lost=0  Delay=163 ms
Flow 159 (10.1.1.70 -> 10.1.1.62)  Tx=1  Rx=1  Lost=0  Delay=289 ms
Flow 160 (10.1.1.51 -> 10.1.1.60)  Tx=7  Rx=7  Lost=0  Delay=14 ms
Flow 161 (10.1.1.51 -> 10.1.1.53)  Tx=21  Rx=21  Lost=0  Delay=27 ms
Flow 162 (10.1.1.56 -> 10.1.1.47)  Tx=13  Rx=13  Lost=0  Delay=6 ms
Flow 163 (10.1.1.56 -> 10.1.1.66)  Tx=9  Rx=0  Lost=9
Flow 164 (10.1.1.70 -> 10.1.1.52)  Tx=8  Rx=8  Lost=0  Delay=41 ms
Flow 165 (10.1.1.34 -> 10.1.1.36)  Tx=14  Rx=14  Lost=0  Delay=12 ms
Flow 166 (10.1.1.80 -> 10.1.1.72)  Tx=2  Rx=2  Lost=0  Delay=6 ms
Flow 167 (10.1.1.80 -> 10.1.1.78)  Tx=9  Rx=8  Lost=1  Delay=14 ms
Flow 168 (10.1.1.47 -> 10.1.1.37)  Tx=5  Rx=5  Lost=0  Delay=390 ms
Flow 169 (10.1.1.71 -> 10.1.1.63)  Tx=7  Rx=7  Lost=0  Delay=10 ms
Flow 170 (10.1.1.71 -> 10.1.1.79)  Tx=6  Rx=6  Lost=0  Delay=338 ms
Flow 171 (10.1.1.60 -> 10.1.1.61)  Tx=12  Rx=12  Lost=0  Delay=17 ms
Flow 172 (10.1.1.60 -> 10.1.1.70)  Tx=8  Rx=8  Lost=0  Delay=33 ms
Flow 173 (10.1.1.69 -> 10.1.1.61)  Tx=3  Rx=3  Lost=0  Delay=97 ms
Flow 174 (10.1.1.51 -> 10.1.1.61)  Tx=2  Rx=2  Lost=0  Delay=163 ms
Flow 175 (10.1.1.72 -> 10.1.1.80)  Tx=10  Rx=10  Lost=0  Delay=256 ms
Flow 176 (10.1.1.72 -> 10.1.1.54)  Tx=12  Rx=12  Lost=0  Delay=3 ms
Flow 177 (10.1.1.56 -> 10.1.1.65)  Tx=4  Rx=4  Lost=0  Delay=10 ms
Flow 178 (10.1.1.78 -> 10.1.1.68)  Tx=4  Rx=4  Lost=0  Delay=598 ms
Flow 179 (10.1.1.78 -> 10.1.1.80)  Tx=14  Rx=14  Lost=0  Delay=185 ms
Flow 180 (10.1.1.47 -> 10.1.1.48)  Tx=4  Rx=3  Lost=1  Delay=885 ms
Flow 181 (10.1.1.70 -> 10.1.1.79)  Tx=1  Rx=1  Lost=0  Delay=79 ms
Flow 182 (10.1.1.80 -> 10.1.1.79)  Tx=4  Rx=4  Lost=0  Delay=28 ms
Flow 183 (10.1.1.41 -> 10.1.1.32)  Tx=9  Rx=9  Lost=0  Delay=13 ms
Flow 184 (10.1.1.74 -> 10.1.1.76)  Tx=19  Rx=19  Lost=0  Delay=8 ms
Flow 185 (10.1.1.78 -> 10.1.1.77)  Tx=8  Rx=8  Lost=0  Delay=10 ms
Flow 186 (10.1.1.72 -> 10.1.1.63)  Tx=2  Rx=2  Lost=0  Delay=4 ms
Flow 187 (10.1.1.62 -> 10.1.1.63)  Tx=14  Rx=14  Lost=0  Delay=74 ms
Flow 188 (10.1.1.62 -> 10.1.1.80)  Tx=11  Rx=11  Lost=0  Delay=15 ms
Flow 189 (10.1.1.71 -> 10.1.1.80)  Tx=5  Rx=5  Lost=0  Delay=15 ms
Flow 190 (10.1.1.68 -> 10.1.1.78)  Tx=14  Rx=14  Lost=0  Delay=9 ms
Flow 191 (10.1.1.63 -> 10.1.1.71)  Tx=7  Rx=6  Lost=0  Delay=438 ms
Flow 192 (10.1.1.63 -> 10.1.1.53)  Tx=2  Rx=2  Lost=0  Delay=510 ms
Flow 193 (10.1.1.45 -> 10.1.1.35)  Tx=5  Rx=5  Lost=0  Delay=2 ms
Flow 194 (10.1.1.65 -> 10.1.1.74)  Tx=2  Rx=2  Lost=0  Delay=55 ms
Flow 195 (10.1.1.32 -> 10.1.1.14)  Tx=15  Rx=11  Lost=4  Delay=142 ms
Flow 196 (10.1.1.70 -> 10.1.1.61)  Tx=3  Rx=3  Lost=0  Delay=11 ms
Flow 197 (10.1.1.70 -> 10.1.1.80)  Tx=16  Rx=16  Lost=0  Delay=7 ms
Flow 198 (10.1.1.35 -> 10.1.1.25)  Tx=36  Rx=36  Lost=0  Delay=3 ms
Flow 199 (10.1.1.68 -> 10.1.1.59)  Tx=17  Rx=15  Lost=2  Delay=205 ms
Flow 200 (10.1.1.39 -> 10.1.1.31)  Tx=3  Rx=3  Lost=0  Delay=574 ms
Flow 201 (10.1.1.49 -> 10.1.1.41)  Tx=11  Rx=11  Lost=0  Delay=2 ms
Flow 202 (10.1.1.25 -> 10.1.1.15)  Tx=9  Rx=7  Lost=2  Delay=27 ms
Flow 203 (10.1.1.42 -> 10.1.1.34)  Tx=10  Rx=10  Lost=0  Delay=26 ms
Flow 204 (10.1.1.47 -> 10.1.1.56)  Tx=13  Rx=13  Lost=0  Delay=80 ms
Flow 205 (10.1.1.47 -> 10.1.1.57)  Tx=6  Rx=6  Lost=0  Delay=6 ms
Flow 206 (10.1.1.41 -> 10.1.1.42)  Tx=10  Rx=10  Lost=0  Delay=131 ms
Flow 207 (10.1.1.61 -> 10.1.1.70)  Tx=5  Rx=5  Lost=0  Delay=13 ms
Flow 208 (10.1.1.61 -> 10.1.1.53)  Tx=11  Rx=11  Lost=0  Delay=27 ms
Flow 209 (10.1.1.67 -> 10.1.1.57)  Tx=3  Rx=3  Lost=0  Delay=208 ms
Flow 210 (10.1.1.45 -> 10.1.1.43)  Tx=5  Rx=5  Lost=0  Delay=993 ms
Flow 211 (10.1.1.64 -> 10.1.1.74)  Tx=6  Rx=6  Lost=0  Delay=11 ms
Flow 212 (10.1.1.73 -> 10.1.1.55)  Tx=7  Rx=7  Lost=0  Delay=9 ms
Flow 213 (10.1.1.73 -> 10.1.1.74)  Tx=15  Rx=15  Lost=0  Delay=6 ms
Flow 214 (10.1.1.61 -> 10.1.1.60)  Tx=6  Rx=6  Lost=0  Delay=19 ms
Flow 215 (10.1.1.55 -> 10.1.1.47)  Tx=5  Rx=4  Lost=1  Delay=382 ms
Flow 216 (10.1.1.15 -> 10.1.1.13)  Tx=4  Rx=4  Lost=0  Delay=1036 ms
Flow 217 (10.1.1.14 -> 10.1.1.5)  Tx=55  Rx=19  Lost=36  Delay=382 ms
Flow 218 (10.1.1.78 -> 10.1.1.69)  Tx=3  Rx=3  Lost=0  Delay=113 ms
Flow 219 (10.1.1.57 -> 10.1.1.67)  Tx=21  Rx=20  Lost=1  Delay=102 ms
Flow 220 (10.1.1.68 -> 10.1.1.70)  Tx=5  Rx=5  Lost=0  Delay=211 ms
Flow 221 (10.1.1.53 -> 10.1.1.44)  Tx=2  Rx=2  Lost=0  Delay=5 ms
Flow 222 (10.1.1.46 -> 10.1.1.64)  Tx=12  Rx=12  Lost=0  Delay=4 ms
Flow 223 (10.1.1.46 -> 10.1.1.47)  Tx=1  Rx=1  Lost=0  Delay=11 ms
Flow 224 (10.1.1.61 -> 10.1.1.62)  Tx=6  Rx=6  Lost=0  Delay=6 ms
Flow 225 (10.1.1.44 -> 10.1.1.43)  Tx=4  Rx=4  Lost=0  Delay=2 ms
Flow 226 (10.1.1.75 -> 10.1.1.67)  Tx=14  Rx=14  Lost=0  Delay=16 ms
Flow 227 (10.1.1.62 -> 10.1.1.53)  Tx=4  Rx=4  Lost=0  Delay=14 ms
Flow 228 (10.1.1.67 -> 10.1.1.49)  Tx=10  Rx=10  Lost=0  Delay=16 ms
Flow 229 (10.1.1.79 -> 10.1.1.69)  Tx=1  Rx=1  Lost=0  Delay=97 ms
Flow 230 (10.1.1.62 -> 10.1.1.61)  Tx=1  Rx=1  Lost=0  Delay=1939 ms
Flow 231 (10.1.1.61 -> 10.1.1.71)  Tx=6  Rx=5  Lost=1  Delay=3 ms
Flow 232 (10.1.1.31 -> 10.1.1.30)  Tx=6  Rx=6  Lost=0  Delay=7 ms
Flow 233 (10.1.1.30 -> 10.1.1.12)  Tx=17  Rx=7  Lost=10  Delay=336 ms
Flow 234 (10.1.1.53 -> 10.1.1.35)  Tx=34  Rx=34  Lost=0  Delay=4 ms
Flow 235 (10.1.1.35 -> 10.1.1.26)  Tx=9  Rx=8  Lost=1  Delay=2 ms
Flow 236 (10.1.1.26 -> 10.1.1.16)  Tx=13  Rx=13  Lost=0  Delay=42 ms
