[0/2] Re-checking globbed directories...
ninja: no work to do.

========================================
  AODV SIMULATOR
========================================
Protocol:  CC-AODV
Mode:      cc-aodv
Nodes:     40
SimTime:   20 s
Speed:     5..5 m/s
Flows:     10
Seed:      1
Trace:     false
ASCII PHY nodes: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Flow trace: all src-dst pairs
Output:    outputs/v2-exp2-80211-cc-aodv-f10-results.csv
========================================

Network: 802.11b (11 Mbps PHY, Friis propagation)
Topology: 7x7 grid, 100 m spacing, area 700x700 m
CC-AODV enabled with BaseThreshold=4

Traffic flows (10):
  Flow 0: Node 0 -> Node 39
  Flow 1: Node 1 -> Node 38
  Flow 2: Node 2 -> Node 37
  Flow 3: Node 3 -> Node 36
  Flow 4: Node 4 -> Node 35
  Flow 5: Node 5 -> Node 34
  Flow 6: Node 6 -> Node 33
  Flow 7: Node 7 -> Node 32
  Flow 8: Node 8 -> Node 31
  Flow 9: Node 9 -> Node 30

Starting simulation...

========== Per-Flow Statistics ==========
Flow 49 (10.1.1.28 -> 10.1.1.35)  Tx=13  Rx=13  Lost=0  Delay=90 ms
Flow 50 (10.1.1.25 -> 10.1.1.6)  Tx=1  Rx=0  Lost=1
Flow 51 (10.1.1.25 -> 10.1.1.35)  Tx=3  Rx=3  Lost=0  Delay=77 ms
Flow 52 (10.1.1.16 -> 10.1.1.8)  Tx=66  Rx=66  Lost=0  Delay=138 ms
Flow 53 (10.1.1.16 -> 10.1.1.33)  Tx=11  Rx=10  Lost=1  Delay=435 ms
Flow 54 (10.1.1.8 -> 10.1.1.16)  Tx=13  Rx=8  Lost=5  Delay=564 ms
Flow 55 (10.1.1.6 -> 10.1.1.26)  Tx=4  Rx=2  Lost=2  Delay=268 ms
Flow 56 (10.1.1.6 -> 10.1.1.20)  Tx=3  Rx=3  Lost=0  Delay=211 ms
Flow 57 (10.1.1.6 -> 10.1.1.21)  Tx=9  Rx=5  Lost=4  Delay=274 ms
Flow 58 (10.1.1.2 -> 10.1.1.16)  Tx=5  Rx=3  Lost=2  Delay=193 ms
Flow 59 (10.1.1.7 -> 10.1.1.28)  Tx=7  Rx=6  Lost=1  Delay=202 ms
Flow 60 (10.1.1.6 -> 10.1.1.14)  Tx=4  Rx=2  Lost=2  Delay=282 ms
Flow 61 (10.1.1.2 -> 10.1.1.17)  Tx=10  Rx=10  Lost=0  Delay=371 ms
Flow 62 (10.1.1.7 -> 10.1.1.13)  Tx=3  Rx=2  Lost=1  Delay=28 ms
Flow 63 (10.1.1.6 -> 10.1.1.18)  Tx=5  Rx=2  Lost=3  Delay=272 ms
Flow 64 (10.1.1.6 -> 10.1.1.12)  Tx=8  Rx=4  Lost=4  Delay=287 ms
Flow 65 (10.1.1.6 -> 10.1.1.13)  Tx=3  Rx=3  Lost=0  Delay=55 ms
Flow 66 (10.1.1.6 -> 10.1.1.28)  Tx=13  Rx=7  Lost=5  Delay=317 ms
Flow 67 (10.1.1.7 -> 10.1.1.20)  Tx=3  Rx=3  Lost=0  Delay=110 ms
Flow 68 (10.1.1.18 -> 10.1.1.2)  Tx=12  Rx=12  Lost=0  Delay=37 ms
Flow 69 (10.1.1.18 -> 10.1.1.39)  Tx=3  Rx=3  Lost=0  Delay=1109 ms
Flow 70 (10.1.1.24 -> 10.1.1.2)  Tx=12  Rx=11  Lost=1  Delay=33 ms
Flow 71 (10.1.1.24 -> 10.1.1.39)  Tx=9  Rx=9  Lost=0  Delay=170 ms
Flow 72 (10.1.1.19 -> 10.1.1.2)  Tx=5  Rx=5  Lost=0  Delay=53 ms
Flow 73 (10.1.1.19 -> 10.1.1.39)  Tx=11  Rx=11  Lost=0  Delay=26 ms
Flow 74 (10.1.1.25 -> 10.1.1.2)  Tx=2  Rx=2  Lost=0  Delay=37 ms
Flow 75 (10.1.1.25 -> 10.1.1.39)  Tx=29  Rx=29  Lost=0  Delay=129 ms
Flow 76 (10.1.1.20 -> 10.1.1.12)  Tx=4  Rx=4  Lost=0  Delay=61 ms
Flow 77 (10.1.1.20 -> 10.1.1.39)  Tx=6  Rx=0  Lost=4
Flow 78 (10.1.1.26 -> 10.1.1.12)  Tx=7  Rx=7  Lost=0  Delay=63 ms
Flow 79 (10.1.1.26 -> 10.1.1.39)  Tx=17  Rx=16  Lost=1  Delay=64 ms
Flow 80 (10.1.1.27 -> 10.1.1.12)  Tx=5  Rx=0  Lost=5
Flow 81 (10.1.1.27 -> 10.1.1.39)  Tx=24  Rx=15  Lost=9  Delay=65 ms
Flow 82 (10.1.1.28 -> 10.1.1.12)  Tx=3  Rx=3  Lost=0  Delay=146 ms
Flow 83 (10.1.1.28 -> 10.1.1.39)  Tx=12  Rx=5  Lost=7  Delay=184 ms
Flow 84 (10.1.1.33 -> 10.1.1.12)  Tx=8  Rx=5  Lost=3  Delay=565 ms
Flow 85 (10.1.1.33 -> 10.1.1.39)  Tx=21  Rx=19  Lost=2  Delay=129 ms
Flow 86 (10.1.1.34 -> 10.1.1.12)  Tx=10  Rx=0  Lost=10
Flow 87 (10.1.1.34 -> 10.1.1.39)  Tx=15  Rx=13  Lost=2  Delay=129 ms
Flow 88 (10.1.1.35 -> 10.1.1.12)  Tx=7  Rx=0  Lost=7
Flow 89 (10.1.1.35 -> 10.1.1.39)  Tx=14  Rx=8  Lost=5  Delay=258 ms
Flow 90 (10.1.1.32 -> 10.1.1.13)  Tx=1  Rx=1  Lost=0  Delay=9 ms
Flow 91 (10.1.1.32 -> 10.1.1.39)  Tx=22  Rx=21  Lost=1  Delay=74 ms
Flow 92 (10.1.1.29 -> 10.1.1.9)  Tx=5  Rx=3  Lost=2  Delay=274 ms
Flow 93 (10.1.1.29 -> 10.1.1.39)  Tx=17  Rx=9  Lost=7  Delay=463 ms
Flow 94 (10.1.1.13 -> 10.1.1.32)  Tx=9  Rx=5  Lost=4  Delay=152 ms
Flow 95 (10.1.1.13 -> 10.1.1.12)  Tx=9  Rx=7  Lost=2  Delay=133 ms
Flow 96 (10.1.1.12 -> 10.1.1.2)  Tx=12  Rx=8  Lost=4  Delay=187 ms
